srf
13595975.463592233
12077187.994117647
11887408.982142856
12615555.73493976
13206002.319277108
12988811.650793651
12980320.75
13673573.59939759
13782273.082236841
12615555.73493976
13673573.59939759
13516293.469879517
12159246.30952381
11887408.982142856
13116949.777108435
13206002.319277108
13118757.388235293
13504691.25
13626972.096385542
11859800.128571428
13782273.082236841
13516293.469879517
11887408.982142856
12077187.994117647
13782273.082236841
12754186.05
12615555.73493976
13781066.605263159
12385194.698412698
12141517.282051282
13938604.819078946
12724246.891025642
13516293.469879517
12724246.891025642
12639860.598214285
12064734.00892857
13235773.172619049
13235773.172619049
13235773.172619049
13782273.082236841
13206002.319277108
13235773.172619049
12646166.416666666
13781066.605263159
12077187.994117647
12077187.994117647
12077187.994117647
13504691.25
13504691.25
13516293.469879517
12077187.994117647
13206002.319277108
12077187.994117647
12077187.994117647
12486349.900793651
13782273.082236841
13504691.25
12385194.698412698
13504691.25
11605926.359375
14418290.243421054
13504691.25
13504691.25
13673573.59939759
13235773.172619049
13782273.082236841
11887408.982142856
13235773.172619049
13673573.59939759
13504691.25
13504691.25
13626972.096385542
12077187.994117647
13912283.835526315
13782273.082236841
13235773.172619049
13938604.819078946
12655038.923529413
13782273.082236841
13938604.819078946
12615555.73493976
13938604.819078946
13782273.082236841
12615555.73493976
12077187.994117647
13782273.082236841
13206002.319277108
12655038.923529413
12077187.994117647
13782273.082236841
13504691.25
13504691.25
12077187.994117647
13235773.172619049
13782273.082236841
13206002.319277108
12764900.535294117
13782273.082236841
12077187.994117647
13504691.25
13504691.25
13126757.689759037
12937286.018072288
12937286.018072288
13101135.243975904
14770132.092920354
13101135.243975904
14587686.725663716
13581587.245
13515753.648514852
13467606.151960785
15044445.362831859
12807994.675742574
12607331.17287234
13101135.243975904
14729279.238317758
11905821.604395604
12760590.981927712
13212269.08433735
15332019.316831684
14729063.282178218
15082635.917431192
15344879.917910447
12822110.433333334
13381457.873493975
13116949.777108435
13428217.467741935
16123758.987951808
13996248.621287128
12989122.229591837
14637108.289215686
13185062.439759037
13210146.31626506
14317479.505555555
13147607.479166666
12731356.168478262
12731356.168478262
14043597.417525774
12731356.168478262
14137590.864130436
13492556.421875
14945735.179012345
12469832.790816326
12797473.320652174
14317479.505555555
12361839.115384616
14486704.694117647
14725188.077380951
13662421.564705882
13245392.122093024
15052504.603658536
14945735.179012345
14408480.34939759
14408480.34939759
12566058.373529412
12469832.790816326
14302180.546296297
13802576.14732143
14415874.217105264
14535584.225308642
13504691.25
14501567.92682927
12681713.551282052
14302318.332352942
14012322.58423913
14408480.34939759
13613855.824712643
14317479.505555555
13669292.016483517
12681713.551282052
13646491.613636363
14084914.30978261
14486704.694117647
14370150.231578948
13739505.886904761
13101135.243975904
14142670.355421687
13673573.59939759
13609039.797619049
14672619.0625
13609039.797619049
14408480.34939759
14363028.939759037
14672619.0625
14012671.84939759
14240647.048192771
14363028.939759037
14328960.620481927
14415607.469879517
14408480.34939759
14317479.505555555
13626676.670588234
15011817.271604938
14008092.7
14240647.048192771
14074893.160714285
14415607.469879517
13523662.99404762
13145452.80357143
14570239.680722892
14661489.77631579
14577518.284090908
13145452.80357143
13145452.80357143
12787136.024096385
13235773.172619049
13145452.80357143
13679251.370481927
13660085.98076923
14363028.939759037
13177218.92857143
14469965.880681818
14736742.659090908
13369601.225903615
14415607.469879517
13585062.421686746
13140620.07142857
13927404.261363637
13450346.394444445
14634285.594736842
13140620.07142857
13760944.726470588
14023650.974431818
13688878.129411764
13585062.421686746
13585062.421686746
13140620.07142857
12761579.06043956
14532177.71686747
13101135.243975904
14488729.05882353
14453811.63095238
13101135.243975904
13057187.84065934
14488729.05882353
14486704.694117647
13817027.04117647
13669292.016483517
13438373.04945055
12761579.06043956
14415607.469879517
12761579.06043956
14415607.469879517
14736742.659090908
14672619.0625
13057187.84065934
14532177.71686747
13057187.84065934
13057187.84065934
14570239.680722892
12939951.484126983
14240647.048192771
14142670.355421687
13057187.84065934
14232600.981481481
14469965.880681818
14415607.469879517
14142670.355421687
14143792.972222222
13140620.07142857
14142670.355421687
14173917.916666666
12483360.092987806
13673573.59939759
14501567.92682927
13116949.777108435
14578507.142857144
13116949.777108435
13585062.421686746
14674255.825301206
14391730.277173912
14408480.34939759
12827969.054216867
14153911.151685392
13206002.319277108
14646763.445783133
13116949.777108435
13116949.777108435
13116949.777108435
14408480.34939759
13673573.59939759
13585062.421686746
14428464.225663716
14408480.34939759
14408480.34939759
12827969.054216867
14408480.34939759
14408480.34939759
14501567.92682927
14501567.92682927
14408480.34939759
14408480.34939759
14408480.34939759
14408480.34939759
14408480.34939759
14119437.740963856
14240647.048192771
14408480.34939759
14408480.34939759
14240647.048192771
14998328.576470587
14240647.048192771
14240647.048192771
14408480.34939759
14408480.34939759
13504691.25
14142670.355421687
14408480.34939759
15069523.662790697
14408480.34939759
14408480.34939759
14408480.34939759
14408480.34939759
13673573.59939759
13516293.469879517
14215890.229411764
14408480.34939759
14408480.34939759
14408480.34939759
13504691.25
14408480.34939759
14408480.34939759
14757734.692771085
14754590.104938272
14408480.34939759
14408480.34939759
13626972.096385542
13626972.096385542
13626972.096385542
15011817.271604938
14408480.34939759
14408480.34939759
13516293.469879517
14408480.34939759
14408480.34939759
14142670.355421687
14408480.34939759
14408480.34939759
14408480.34939759
13516293.469879517
14408480.34939759
14408480.34939759
14240647.048192771
13626972.096385542
14408480.34939759
13516293.469879517
14408480.34939759
14408480.34939759
14408480.34939759
13626972.096385542
13626972.096385542
13516293.469879517
14408480.34939759
14408480.34939759
13516293.469879517
13626972.096385542
14408480.34939759
14240647.048192771
15839099.451219512
14822185.25609756
14713367.487804879
14812704.792682927
15000810.036585366
16048714.048780488
15799149.890243903
14119274.814516129
15913627.121951219
16804251.612068966
17270096.575
14271384.022727273
14053574.65942029
14349413.347560976
14528517.213414634
15691762.747933885
14570738.109375
13310111.469512194
13310111.469512194
14497457.75609756
13319635.427710844
14465674.95762712
18046001.970930234
15722435.972560976
17989112.476744186
15328659.149390243
18262950.517647058
15197497.286585366
16231154.606707318
13382378.511764705
18204980.268292684
14614624.209677419
16775636.018292682
15249227.786585366
15328659.149390243
14586674.076219512
15547248.469072165
14392479.641791046
15521741.168367347
19670176.13829787
19533481.693069305
19450799.09411765
20405675.91860465
19463634.68604651
19498644.104651164
19429937.285714287
19541815.52222222
19670037.935897436
19938533.825581394
19733399.31521739
19233912.35526316
19857685.72033898
19668389.651162792
19580940.395348836
19847299.18
19463634.68604651
19111066.76
19649893.733333334
19585093.653333332
19585093.653333332
19649893.733333334
19585093.653333332
19649893.733333334
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19424895.32
19649893.733333334
19585093.653333332
19649893.733333334
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19649893.733333334
19649893.733333334
19649893.733333334
19649893.733333334
19649893.733333334
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19975915.613333333
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
19585093.653333332
14491802.344262294
14356728.059701493
13921067.4327957
14585820.126865672
18667381.048611112
18627983.904761903
14313855.478494624
15067027.902597403
14649229.85483871
13921067.4327957
13921067.4327957
14292621.541666666
13996484.521505376
13816303.11827957
14412208.204301076
14110792.752688171
14674401.541666666
14485882
14613987.759493671
13921067.4327957
14684876.241935484
13921067.4327957
14412208.204301076
14307015.537634408
13996484.521505376
14674401.541666666
15009343.38961039
14557845.808219178
13928255
14657838.863013698
14768687.819444444
14674401.541666666
14768687.819444444
14768687.819444444
13996484.521505376
14881405.451388888
14674401.541666666
14674401.541666666
14674401.541666666
14736690.611111112
15234106.825
15234106.825
15820910.912087912
15820910.912087912
15148390.15625
15260342.98765432
15234106.825
16561260.425
14661216.01923077
15341716.752747253
15228566.543478262
15711898.668478262
15763927.663043479
15711898.668478262
15763927.663043479
15711898.668478262
15711898.668478262
13117100.61827957
16967459.977876104
15341716.752747253
14949524.91772152
15234106.825
15067027.902597403
14956149.07051282
15341716.752747253
17185017.00543478
15820910.912087912
14409854.432835821
15341716.752747253
13364956.866336634
16860226.921296295
15820910.912087912
15341716.752747253
14349520.327586208
14723097.325471697
13379154.979166666
16689887.048387097
14293673.762711864
14674915.701086957
13508413.887096774
15021874.525641026
15908248.630434783
15021874.525641026
13220932.075268818
13220932.075268818
14905805.953488372
13220932.075268818
14603887.716494845
13552939.652439024
14603887.716494845
14603887.716494845
13118323.967032967
13508413.887096774
13392971.659793815
14622607.490654206
13661968.117346939
14622607.490654206
14457640.172897195
13941907.095959596
14177643.083333334
14622607.490654206
14622607.490654206
13941907.095959596
14622607.490654206
14622607.490654206
13897282.684684685
14622607.490654206
14029123.725
14208279.795
14208279.795
14208279.795
14622607.490654206
15027369.400826447
14544120.808411215
14544120.808411215
15120016.469298245
14622607.490654206
15042386.5375
15042386.5375
14212800.035353536
14243606.313131314
15561884.05882353
15949961.311764706
16022645.527472528
16048436.593023255
14565131.963917525
14747535.195
14666224.318181818
15481457.080952382
14729279.238317758
14997563.608490566
15060121.166666666
14285025.252747253
15483688.589622641
15483688.589622641
14785436.195
14770023.485294119
14770023.485294119
14770023.485294119
14806771.200980391
14212800.035353536
14770023.485294119
14630737.976415094
14750658.298165137
14720708.92201835
14340087.064220183
14270348.81372549
14770764.198924731
12987954.494949495
15334328.60619469
15334328.60619469
14321836.65425532
15334328.60619469
15143522.70754717
15430854.325471697
14165656.690082645
12927538.632978724
13227893.518072288
13008949.729591837
12937462.168367347
13439772.855140187
12884584.93918919
12962619.45505618
13075026.535714285
12106271.50510204
13075026.535714285
13075026.535714285
13131959.257575758
14589006.109693877
11497496.94132653
12681100.359693877
12843239.451530613
12603183.645408163
12712901.655612245
13472652.645408163
12712901.655612245
12603183.645408163
12875634.415865384
12282997.935950413
12507895.970108695
12712901.655612245
12843239.451530613
12734057.67287234
12824591.06067961
13370225.354591837
12507895.970108695
12964355.829081632
12870764.18069307
13144779.332568808
13370225.354591837
12579255.931818182
13161997.09269663
13793010.55357143
12526170.25872093
11497496.94132653
12632746.155612245
12603183.645408163
13472652.645408163
13472652.645408163
12574904.047222223
12712901.655612245
13368966.537634408
13261318.709677419
13261318.709677419
13153125.578313254
13340436.903225806
13368966.537634408
13368966.537634408
13368966.537634408
13368966.537634408
13138749.833333334
13292472.430107526
13368966.537634408
13368966.537634408
13261318.709677419
19371147.5
20088948.849462364
19279618.15942029
20921458.430107526
18814977.161764707
18236391.166666668
19646225.731182795
19646225.731182795
17478376.608695652
18212388.1827957
17548366.06451613
17860510.519230768
17656039.3814433
18003620.898989897
17709978.2
17448940.86170213
17571579.464646466
18172455.451612905
16745083.709302325
17079159.721518986
17548366.06451613
17500255.164835166
17117516.858585857
16973949.56521739
18796681.5
15602834.178947369
16341201.846153846
16348251.36
16341143.34065934
16289972.32
16796975.723809525
16771853.8
16670347.897959184
17228430.57826087
19599904.41
16723436.122222222
16813917.484210525
16771853.8
17277786.213333335
16778160.7
16658194.206185566
14899073.17
15522217.742990654
14899073.17
15465967.853773585
14899073.17
15787690.245762711
13723052.272058824
16083102.212871287
15967814.427884616
16083102.212871287
16187295.288990825
15954142.004629629
16083102.212871287
16451955.778301887
17244947.14732143
15637864.70625
17659766.08677686
15850007.15882353
16379977.217592593
16265487.442857143
16594875.279220778
16480796.51075269
17713963.09230769
17731904.848101266
17723366.057471264
18436197.479452055
17854792.597222224
18667825.061728396
18395255.68604651
18013510.873239435
18322148.42857143
14572329.551282052
14926003.109756097
14444990.394736841
14460361.658536585
17582316.333333332
14371475.55
14762243.506329114
14648982.390804598
14648982.390804598
14926003.109756097
14352412.025
18010219.19512195
14454209.907894736
14992280.444444444
14831216.042105263
14191093.357142856
14361867.55952381
17627130.78021978
14430974.25
16068925.030864198
16144025.164634146
17259130.50485437
17581628.7875
17281159.854651164
16321444.651898734
16260771.94375
17601239.829545453
16517695.688235294
16383145.99390244
16140332.722972972
16351307.833333334
17571197.586666666
16415311.44642857
16249083.764367817
16248269.941558441
16472146.257894738
15873568.5390625
17571385.29761905
16413226.90116279
16862547.597560976
16678701.208737863
16370671.915730337
16500108.790816326
16496031.295698924
15275635.835
16466718.201030929
17679572.28125
17665590.653846152
18019608.37647059
17691136.21686747
18013721.87804878
18045410.183908045
17639150.024390243
17617387.26744186
17714769.203125
17697379.675324675
17694485.583333332
18013721.87804878
17587461.930555556
17573092.456790123
17609896.974025972
17984725.16049383
17423625.322580647
18202672.63414634
18007878.59411765
17829112.743902437
17595992.2278481
17616040.535714287
17924786.64814815
17597747.872093022
17599829.308641974
18212662.532467533
18213972.80263158
18201397.81707317
18072547.29411765
18106392.59090909
18115555.098765433
18283252.109756097
18213972.80263158
18354222.451219514
18253279.95652174
18332510.15909091
18283252.109756097
18321257.80263158
17676324.083333332
18224840.80821918
18283252.109756097
18220173.85333333
18244200.220588237
18212662.532467533
18213972.80263158
18332510.15909091
17724523.47191011
18711869.545454547
18082687.24
18376492.734939758
18324033.48
18424618.195402298
18182965
16778422.51973684
16708838.83974359
16725161.25625
17012933.52631579
16818884.686666667
16225453.521428572
16643799.875
17415353.09090909
17061174.113636363
16225453.521428572
16179426.355072463
16179426.355072463
16525447.147887323
16225453.521428572
16225453.521428572
17044557.88764045
16225453.521428572
16068507.076923076
16488313.611842105
16752717.93452381
16802292.6640625
17473999.788732395
16356547.273972603
16179426.355072463
16225453.521428572
16225453.521428572
16225453.521428572
16225453.521428572
16225453.521428572
16225453.521428572
16225453.521428572
16225453.521428572
15479461.988235295
16582592.02631579
16179426.355072463
16179426.355072463
16179426.355072463
16179426.355072463
16179426.355072463
16179426.355072463
16791223.521276597
16179426.355072463
16225453.521428572
16225453.521428572
16687457.454022989
16763997.256578946
16810358.153333332
16225453.521428572
16179426.355072463
17251057.139534883
16225453.521428572
16850749.52173913
16700798.435064934
17206948.70754717
16810358.153333332
17053317.79255319
17127543.038961038
16713803.75308642
16832756.876623377
16700798.435064934
16736787.916666666
17139304.333333332
17315971.333333332
17169357.16455696
15601481.344444444
17216566.366197184
17212487.609756097
17288083.666666668
16835573.169014085
17231429.589743588
16880273.30357143
17372102.419753086
16717926.967948718
17109166.5125
17195542.5875
15561648.63235294
17362343.8
17356481.33802817
16745725.06060606
17037340.824324325
16865707.188405797
17069240.226190478
17231429.589743588
16789170.575757574
17411156.93243243
16839817.17647059
16907455.652173914
15512270.96511628
17368081.28888889
16900253.297468353
16741286.123076923
17447305.535714287
17142158.837209303
17004828.789473683
17345510.710843373
17192103.342105262
16577268.963157894
15045954.176470589
17375428.942528736
16057222.198412698
16919571.67816092
16731440.65625
16367117.98630137
16741995.80357143
17251057.139534883
16399014.731707318
16698966.644736841
16258843.5234375
16795275.335526317
16975933
16892825.507692307
16402233.57236842
17416468.69620253
16541922.230263159
16889913.9375
16609510.93939394
16974036.475409836
16785654.58450704
17118664.553030305
15114126
16582592.02631579
17078478.71212121
16808649.532894738
16207901.042168675
19319621.413793102
17366193.384615384
16326885.775280898
15281089.213333333
17267113.920454547
16912806.656716418
16889913.9375
16953748.366666667
17062585.369863015
18433336.09090909
16573784.415492957
18503673.033707865
16824980.415841583
16994611.342105262
19671212.46153846
18607417.72815534
15555543.426966293
17431119.11842105
19758802.62244898
16902841.02222222
18507961.956043955
18580834.56976744
17036821.5
19489338.92156863
16159787.566666666
17347325.417721517
19764322.09090909
19041066.101123594
18572859.843137253
18744535.84761905
18562134.68604651
19536652.566666666
18572859.843137253
15868970.802083334
17381291.61842105
17300504.644444443
16606865.868421054
16726221.597826088
16693568.476744186
17245075.326086957
17288033.476190478
16938987.76190476
18259282.19767442
17309763.325301204
16993274.216494847
17135538.26966292
16542507.657894736
16725276.942528736
17235343.4
15205711.47368421
16760770.333333334
16693568.476744186
16542704.602409638
16782923.211764704
16782923.211764704
16742429.177777778
17335070.774193548
17483195.494382024
17395481.297872342
16417816.588235294
16707483.11764706
16706627
17245075.326086957
16745543.388888888
17192620.9625
16874849.627906978
17076464.134831462
16619016.715909092
16857898.363636363
17125630.91764706
16968449.35
16689015.920454545
15653987.561643835
17304312.103896104
16748864.561797753
17307935.51724138
15704457.088235294
16435784.550724637
16569854.142857144
15080907.285714285
17299538.4
17736897.866666667
17717220.03125
17129357.720430106
18488623.485714287
18488623.485714287
16951440.591549296
18421123.1372549
16970616.65822785
17904320.697916668
16130798.793814434
16254763.205882354
17375428.942528736
16040653.252631579
16147386.204301076
16270479.810526315
15898915.107526882
15543918.584415585
16198442.93
16198442.93
17334723.775
16147386.204301076
16367669.63
15812295.449438203
16197595.053191489
16254763.205882354
15448563.948979592
16147386.204301076
16113383.27173913
16063345.213483145
16985069.57894737
17251671.555555556
15299586.208955225
16217330.489583334
16098039.864583334
16214680.915789474
16147386.204301076
16361079.606060605
17312104.151898734
16147386.204301076
16147386.204301076
16053642.78021978
15876403.08045977
16268367.468085106
15876403.08045977
15589986.32142857
16130798.793814434
17639032.888888888
15898915.107526882
16040875.81521739
15687832.047619049
16107926.08888889
15812295.449438203
16125268.446808511
16195709.626262626
16179127.56122449
16268367.468085106
15462053.960526315
17286508.77922078
15812295.449438203
15900644.786516855
16107926.08888889
16200768.427083334
16200768.427083334
16200768.427083334
15299586.208955225
16980045.28181818
16872427.253164556
16201508.391304348
16251675.161290323
15876403.08045977
15812295.449438203
15589986.32142857
16139707.915789474
15589986.32142857
15900644.786516855
16372014.138554217
15812295.449438203
15321892.82857143
16138154.145833334
16519176.445454545
16519176.445454545
16519176.445454545
15532056.012658227
15517470.551282052
15252377.174603175
16519176.445454545
17407776.848837208
16519176.445454545
16342021.527472528
16519176.445454545
14730835.953488372
16912160.488636363
17263642.294736844
17213082.266666666
15796645
15693027.360824741
15908671.79120879
16519176.445454545
16247341.413333334
17125014.88659794
16519176.445454545
17261708.211764704
17518306.683168318
16458025.935779817
15766390.98924731
15617424.752808988
15902204.615384616
17169357.16455696
15517448.666666666
15819519.336956521
15487702.553191489
15490723.505376345
15492325.302083334
15478080.77027027
16114430.308411215
15999828.516129032
16084315.07142857
15416077.722891565
15961354.030927835
15632874.555555556
15585707.962962963
15466610.639534883
15487702.553191489
15562257.2875
15765316.222222222
15765316.222222222
15556631.282051282
15556631.282051282
15585707.962962963
15559251.037974684
16198442.93
16356754.313432835
15556631.282051282
15607356.963414634
15690476.067415731
15556631.282051282
15799607.476190476
16715498.186440678
15286208.358974358
15765316.222222222
16259242.217821782
15241431.756410256
15799607.476190476
16751817.410112359
15556631.282051282
15134750.607594937
16404208.57936508
15478080.77027027
15637775.227272727
15559251.037974684
15588350.341463415
16752224.634146342
15544737.376623377
15515042.306666667
17280264.54054054
15544737.376623377
15517470.551282052
16040875.81521739
15585707.962962963
17048213.063829787
15612563.752941176
17005192.681818184
15690476.067415731
16410420.794117646
15426752.75735294
16573288.61445783
16951723.810126584
16073110.203488372
16565411.25925926
16821234.52173913
18322231.139240507
17012309.360655736
16569145.805194804
15630602.894117648
15592051.095238095
16016661.373134328
15252377.174603175
15584671.088607594
15553444.3375
16573288.61445783
17330448.276041668
15577904.146067416
17405101.57142857
15531313.2
15856062.202531645
16553637.923076924
18375600.78125
15623493.516853932
17970028.764044944
16741470.024390243
16860215.285714287
17302862.48809524
16285909.364705883
17111970.836734693
16442574.23076923
16579525.747474747
18455556.247311827
16918435.80851064
17111970.836734693
16589809.170731707
16819719.08108108
17362694.85365854
17572790.162790697
16701205.177777778
16751633.956521738
16706413.604395604
16559806.1
16584430.931818182
16309418.115384616
16467690.717391305
16436027.647058824
16518507.815789474
16464391.813953489
16464391.813953489
16591068.471910112
16309418.115384616
17840599.402173914
16369915.329268293
16836087.67
16458912.153846154
16928983.03846154
17394055.78761062
17347088.17857143
17414371.276785713
17397802.99130435
17394055.78761062
17408760.87719298
16819115.259615384
16689939.583333334
15083174.487179488
15799150.329545455
15651802.013888888
15130494.927536232
16578133.238636363
15819924.718446601
15885362.290322581
16759270.57
16492966.375
15023621.452380951
15351125.29787234
16199997.106060605
16446801.612244898
17020042.642105263
16882715.84269663
15786121.067307692
16198444.603773585
15094035.620253164
16881040.16049383
16084315.07142857
16955223.247619048
16357820.262626262
14702389.255813954
16697191.117283951
17176899.635135137
17221328.914893616
17638904.180851065
17149832.133333333
16941399.429577466
17129357.720430106
18911246
15884933.439252336
17129357.720430106
15891647.744444445
15894178.430232558
16650522.907142857
17455993.89473684
15999784.34065934
16139632.402597403
15453036.072289156
15212779.121794872
16038202.306451613
15402300.01234568
15073035.75
15135481.0375
15155489.107142856
15611839.412698412
16635863.423076924
15983249.3875
15148585.258426966
15427735.74691358
15119492.461538462
15083174.487179488
15208753.444444444
14986560.064102564
15139197.55
15462104.583333334
14986560.064102564
16342654.18627451
15131782.602739725
16305931.152941177
15674563.197530864
15917846.346153846
15410909.349315068
16045324.435897436
16895555.37313433
16232597.92682927
15042522.060240963
16019657.032467533
15032731.597560976
15182022.76923077
15644516.294117646
15298675.339506174
15321892.82857143
16025757.30263158
17079126.615384616
16522769.82022472
16872935.18
17996090.41891892
15532056.012658227
17384212.028846152
16776623.648936171
17682047.244897958
16251499.18478261
17829014.1827957
16682715.126506025
17135538.26966292
17050494.505263157
15943128.989690721
17244610.351648353
17129357.720430106
15640385.92063492
17239337.233333334
16463736.101123596
16378457.287234042
15640385.92063492
15838911.468085106
16463736.101123596
15957496.530120483
16433051.092783505
15883411.067415731
15302973.284090908
16076573.555555556
16859383.03960396
16583819.670103094
15517470.551282052
16802013.576388888
15908870.307692308
16034701.5
16634502.688073395
16459583.732558139
16072749.72
16062064.253164558
16167517.21686747
16696381.47311828
15868606.138888888
16533671.197916666
15945165.975
15995697.91954023
15517470.551282052
16519176.445454545
16103953.75257732
15616926.034090908
16588640.847826088
15765723.54945055
15997728.031914894
16040653.252631579
15819519.336956521
16519176.445454545
15514436.50515464
15517470.551282052
15765723.54945055
15614770.953488372
15605291.206896551
16519176.445454545
15898915.107526882
16040653.252631579
16179127.56122449
16519176.445454545
15537946.931818182
16098039.864583334
17847763.720238097
17069076.291666668
16179127.56122449
16195709.626262626
16891403.819148935
16179127.56122449
16195709.626262626
16179127.56122449
16939725.29032258
15618910.69047619
15639624.752808988
16195709.626262626
16708979.013333334
15775328.388235293
16706808.943181818
17122313.988764044
16962994.4625
15613815.43298969
17082649.460526317
16675248.964285715
16291472.1125
17147128.35365854
16704320.86516854
17602465.45
16105952.28
16912621.043956045
17192667.146067414
15639614.383561645
17095971.77631579
17522027.970588237
15510066.73076923
17482748.908163264
15553444.3375
16315902.51724138
17245746.415384617
15691889.191780822
15828118.818181818
15464176.226666667
16630638.05882353
15834153.153846154
16615583.592105264
16213845.573770491
17307386.925531916
15252377.174603175
15252377.174603175
16593257.894117648
16036194.436507937
17102186.92079208
16404256.901234567
17551955.356435645
16939253.03529412
17128102.32
16706413.604395604
16322806.494117647
18475627.91011236
16596861.73493976
16803401.79
16632961.845360825
16557967.164556962
17114530.5
16747387.817567568
17111970.836734693
16336491.224719102
16958659.81188119
17585229.804347824
17394055.78761062
17109333.151785713
17347088.17857143
17042890.035714287
16739771.354651162
17383130.771929823
17089492.07079646
16444695.277777778
16583256.694444444
16388905.447058823
16355166.102564102
16283428.476923076
15612689.217391305
15879373.015384614
16173050.538461538
16805662.815068495
15330470.22368421
16681046.146067416
16120265.395604396
15843069.976190476
16081192.75
16966936
17153744.795180723
17366905.325301204
16398862.506666666
16417138.394736841
16417138.394736841
17257177.592105262
17394095.582278483
16417138.394736841
16466195.922077922
17650980.987012986
