maxDT,minDT,maxNT,minNT,DTR,SU,TR,CFD,WSDI,CSDI,T10p,T90p
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
31.887139892578148,17.066857910156273,21.393457031250023,14.183953857421898,6,6,0,0,4,3,16.906292724609397,29.738665771484396
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
30.311395263671898,19.969842529296898,21.321679687500023,15.252252197265648,6,2,0,0,3,3,17.502423095703147,29.045800781250023
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.002160644531273,15.852136230468773,20.204522705078148,14.705743408203148,5,1,0,0,4,3,16.145837402343773,27.729119873046898
30.036370849609398,17.444299316406273,20.902276611328148,15.080224609375023,6,1,0,0,3,2,17.14099731445315,28.622161865234396
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.311395263671898,19.969842529296898,21.321679687500023,15.252252197265648,6,2,0,0,3,3,17.50513610839846,29.043664550781273
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.465783691406273,15.699456787109398,20.779382324218773,14.949121093750023,5,1,0,0,3,3,16.4567077636719,28.084918212890646
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
30.036370849609398,17.444299316406273,20.902276611328148,15.080224609375023,6,1,0,0,3,2,17.15254516601565,28.59509887695315
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.002160644531273,15.852136230468773,20.204522705078148,14.705743408203148,5,1,0,0,4,3,16.145837402343773,27.729119873046898
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.036370849609398,20.223138427734398,20.902276611328148,15.092004394531273,6,1,0,0,3,3,17.251446533203147,28.81170654296877
30.036370849609398,20.223138427734398,20.902276611328148,15.092004394531273,6,1,0,0,3,3,17.248376464843773,28.841668701171898
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
29.655145263671898,18.779626464843773,19.834649658203148,13.284997558593773,6,0,0,0,3,3,15.982476806640648,27.912133789062523
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
30.036370849609398,17.444299316406273,20.902276611328148,15.080224609375023,6,1,0,0,3,2,17.14099731445315,28.622161865234396
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
28.379479980468773,14.980035400390648,18.874078369140648,13.386956787109398,5,0,0,0,3,3,14.831042480468774,26.179931640625025
28.518640136718773,15.019250488281273,18.797357177734398,13.483819580078148,5,0,0,0,3,3,14.886114501953148,26.269366455078146
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,3,15.719860839843774,27.50531005859377
27.905511474609398,14.873345947265648,18.941278076171898,13.308496093750023,5,0,0,0,4,3,15.192736816406272,26.417309570312522
25.356866455078148,17.194940185546898,16.579919433593773,10.565118408203148,6,0,0,0,3,3,12.840643310546897,23.992916870117213
27.243951416015648,20.507989501953148,18.948480224609398,14.145318603515648,7,0,0,0,3,3,14.91403503417971,25.99490356445315
24.374383544921898,17.589654541015648,17.018151855468773,13.013238525390648,5,0,0,0,3,3,14.358612060546898,22.5305358886719
24.374383544921898,17.589654541015648,16.832360839843773,12.821466064453148,5,0,0,0,4,4,13.775997924804711,22.483987426757835
28.016900634765648,19.226159667968773,18.987573242187523,14.422998046875023,7,0,0,0,2,3,15.33216247558596,26.40042724609377
30.564447021484398,19.226159667968773,18.282800292968773,13.373590087890648,8,1,0,0,4,3,14.785406494140648,27.740676879882837
30.564447021484398,19.226159667968773,18.282800292968773,13.748803710937523,7,1,0,0,5,2,14.814025878906273,27.159646606445335
29.335168457031273,21.066522216796898,20.222222900390648,15.666467285156273,6,0,0,0,3,3,17.60016784667971,27.606838989257835
33.4881530761719,22.163262939453148,19.563806152343773,14.261651611328148,9,16,0,0,4,3,16.50792236328127,30.789181518554713
30.530450439453148,18.248162841796898,17.809594726562523,12.091546630859398,8,3,0,0,5,3,13.848794555664085,28.548089599609398
31.368737792968773,18.846246337890648,18.101312255859398,13.373590087890648,9,8,0,0,4,3,14.781488037109398,29.68558044433596
29.335168457031273,21.066522216796898,20.303948974609398,15.666467285156273,6,0,0,0,3,3,17.63672790527346,27.358804321289085
29.335168457031273,21.066522216796898,20.222222900390648,15.666467285156273,6,0,0,0,3,3,17.664147949218773,27.382128906250024
29.335168457031273,21.066522216796898,20.222222900390648,15.666467285156273,6,0,0,0,3,4,17.23811950683596,27.79637145996096
29.335168457031273,21.066522216796898,20.222222900390648,15.666467285156273,7,0,0,0,2,3,16.657302856445334,27.95238952636721
30.826684570312523,21.066522216796898,20.303948974609398,14.323999023437523,7,4,0,0,3,3,16.581292724609398,28.680017089843773
27.157769775390648,19.157128906250023,18.400292968750023,14.511041259765648,6,0,0,0,3,3,15.538110351562523,25.412188720703146
28.890924072265648,20.118035888671898,19.312432861328148,14.169763183593773,6,0,0,0,3,3,16.12726745605471,26.017300415039088
28.890924072265648,20.118035888671898,19.312432861328148,14.169763183593773,6,0,0,0,3,3,16.12726745605471,26.017300415039088
29.553613281250023,17.251397705078148,19.311639404296898,13.384057617187523,7,0,0,0,3,3,15.046008300781272,27.613739013671896
28.890924072265648,17.251397705078148,19.312432861328148,14.169763183593773,6,0,0,0,3,3,15.716351318359399,26.02222290039065
29.118615722656273,19.201745605468773,20.376794433593773,15.328179931640648,6,0,0,0,4,3,16.72695007324221,27.701712036132836
33.61385498046877,25.015222167968773,22.690637207031273,19.292993164062523,9,68,0,0,3,3,20.693414306640648,32.60450134277346
30.157159423828148,20.384606933593773,19.815789794921898,14.668969726562523,7,1,0,0,4,3,16.74536743164065,28.30291442871096
34.68999633789065,26.998193359375023,23.836175537109398,20.070214843750023,9,74,0,0,3,3,21.91742858886721,33.94172058105471
26.168420410156273,17.171868896484398,17.339501953125023,12.347863769531273,7,0,0,0,4,3,14.491278076171898,24.983029174804713
34.99028930664065,27.446588134765648,25.464471435546898,21.406060791015648,8,73,4,0,3,3,23.215380859375024,34.19661865234377
29.553613281250023,17.251397705078148,19.311639404296898,13.384057617187523,7,0,0,0,3,3,15.05893249511721,27.613739013671896
26.275079345703148,17.776483154296898,17.412194824218773,12.685510253906273,7,0,0,0,4,3,14.722799682617211,25.064135742187524
28.890924072265648,17.251397705078148,19.312432861328148,14.169763183593773,6,0,0,0,3,3,15.66255493164065,26.02107543945315
34.99028930664065,27.446588134765648,25.464471435546898,21.406060791015648,8,70,4,0,3,3,23.213577270507834,34.12677917480471
27.157769775390648,19.157128906250023,18.258752441406273,14.511041259765648,6,0,0,0,3,2,15.490136718750023,25.429669189453147
26.212335205078148,17.400109863281273,17.066796875000023,11.586999511718773,7,0,0,0,4,3,13.955572509765647,25.02066040039065
28.954827880859398,18.705560302734398,18.113946533203148,13.601739501953148,7,0,0,0,4,3,15.326736450195334,26.35720825195315
26.168420410156273,17.171868896484398,17.339501953125023,12.347863769531273,7,0,0,0,4,3,14.491278076171898,24.983029174804713
28.701684570312523,19.698144531250023,18.161004638671898,12.506860351562523,7,0,0,0,3,3,14.606533813476585,25.88736267089846
29.095819091796898,16.733605957031273,18.546624755859398,12.139093017578148,7,0,0,0,3,3,13.87727661132815,27.2414733886719
28.648339843750023,16.733605957031273,18.546624755859398,12.991235351562523,7,0,0,0,3,2,14.4569274902344,25.96586914062502
29.095819091796898,16.733605957031273,18.546624755859398,12.139093017578148,7,0,0,0,3,3,13.890408325195335,27.21554260253908
27.887933349609398,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,7,4,16.210430908203147,25.02673950195315
32.70614013671877,24.526513671875023,20.945397949218773,16.499963378906273,8,8,0,0,7,2,17.958032226562523,29.180535888671898
27.887933349609398,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,5,3,16.210986328125024,24.641821289062523
25.346459960937523,20.649987792968773,17.581231689453148,15.377587890625023,6,0,0,0,5,4,16.155618286132835,24.684869384765648
26.893090820312523,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,5,4,16.172601318359398,24.630105590820335
27.887933349609398,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,5,4,16.172601318359398,24.792825317382835
27.887933349609398,20.500238037109398,17.874810791015648,14.833215332031273,6,0,0,0,4,2,16.23857116699221,26.138003540039087
27.887933349609398,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,7,4,16.201531982421898,25.06001892089846
25.346459960937523,20.500238037109398,17.581231689453148,15.377587890625023,6,0,0,0,5,4,16.17913818359377,24.509527587890645
25.346459960937523,20.500238037109398,17.581231689453148,15.377587890625023,6,0,0,0,5,4,16.155618286132835,24.651727294921898
25.346459960937523,20.500238037109398,17.581231689453148,15.377587890625023,6,0,0,0,5,4,16.14291687011721,24.63413085937502
27.887933349609398,20.500238037109398,17.874810791015648,15.745416259765648,6,0,0,0,6,1,16.278604125976585,24.466821289062523
27.887933349609398,20.500238037109398,17.874810791015648,14.833215332031273,7,0,0,0,5,4,16.187066650390648,25.661160278320335
27.887933349609398,20.500238037109398,17.874810791015648,14.833215332031273,7,0,0,0,4,2,16.312280273437523,26.056130981445335
27.887933349609398,20.500238037109398,17.874810791015648,14.833215332031273,7,0,0,0,4,2,16.264566040039085,26.056130981445335
25.346459960937523,20.500238037109398,17.581231689453148,15.377587890625023,6,0,0,0,5,4,16.208010864257837,24.6702331542969
26.893090820312523,20.500238037109398,17.874810791015648,15.377587890625023,6,0,0,0,5,4,16.172601318359398,24.630105590820335
26.664971923828148,20.018548583984398,18.260064697265648,16.145349121093773,7,0,0,0,4,1,16.607220458984397,25.516632080078146
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.260064697265648,16.162225341796898,7,0,0,0,5,2,16.649102783203148,25.86004638671877
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
28.675805664062523,21.690301513671898,19.818261718750023,17.280847167968773,7,0,0,0,5,2,17.738842773437522,27.806274414062525
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.134332275390648,7,0,0,0,5,1,16.742138671875022,26.484307861328148
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
27.143701171875023,20.018548583984398,18.863916015625023,16.162225341796898,7,0,0,0,5,2,16.69429321289065,26.25686645507815
30.311395263671898,19.969842529296898,21.321679687500023,16.022515869140648,6,1,0,0,3,2,17.518701171875023,28.851403808593773
30.311395263671898,19.969842529296898,21.321679687500023,15.252252197265648,6,1,0,0,3,2,17.402923583984396,28.758642578125023
30.438562011718773,16.620111083984398,20.441827392578148,13.840783691406273,6,2,0,0,3,5,16.227838134765648,28.650433349609397
30.918725585937523,21.181207275390648,21.527795410156273,15.058496093750023,6,2,0,0,3,2,17.53808593750002,28.70291748046877
31.521569824218773,20.848687744140648,20.143731689453148,17.231927490234398,8,3,0,0,5,2,18.13461608886721,29.463940429687522
31.521569824218773,22.890100097656273,20.143731689453148,17.231927490234398,8,3,0,0,5,4,18.47760009765627,29.61721801757815
29.655145263671898,15.614465332031273,19.680047607421898,13.284997558593773,6,0,0,0,4,5,15.456292724609398,27.35839843750002
29.041986083984398,18.559564208984398,19.387841796875023,12.157769775390648,6,0,0,0,3,3,15.1745788574219,27.442620849609398
31.046807861328148,16.056878662109398,20.689660644531273,13.778497314453148,6,3,0,0,3,5,16.195935058593772,29.102404785156274
30.438562011718773,16.620111083984398,20.441827392578148,13.840783691406273,6,2,0,0,3,5,16.227838134765648,28.650433349609397
30.438562011718773,16.620111083984398,20.441827392578148,13.840783691406273,6,2,0,0,3,5,16.227838134765648,28.650433349609397
30.036370849609398,17.444299316406273,20.902276611328148,14.695031738281273,6,1,0,0,3,5,16.7584411621094,28.65298767089846
30.029534912109398,16.004846191406273,20.425134277343773,13.542901611328148,6,1,0,0,3,5,15.971588134765648,28.207501220703147
28.379479980468773,14.980035400390648,18.874078369140648,13.092218017578148,5,0,0,0,3,5,14.707312011718773,26.37408447265627
31.887139892578148,17.066857910156273,21.559747314453148,14.183953857421898,6,9,0,0,3,5,16.80420532226565,29.955181884765647
30.311395263671898,17.106439208984398,21.321679687500023,14.838861083984398,6,1,0,0,4,5,16.90002441406252,28.62092895507815
30.311395263671898,19.969842529296898,21.321679687500023,15.252252197265648,6,1,0,0,3,3,17.43301391601565,28.863076782226585
30.029534912109398,19.518853759765648,20.425134277343773,13.542901611328148,6,1,0,0,3,3,16.3756286621094,28.479217529296896
30.029534912109398,19.518853759765648,20.425134277343773,13.542901611328148,6,1,0,0,4,3,16.406225585937523,28.536669921875024
30.438562011718773,16.620111083984398,20.441827392578148,13.840783691406273,6,2,0,0,3,5,16.227838134765648,28.650433349609397
29.655145263671898,15.614465332031273,19.834649658203148,13.284997558593773,6,0,0,0,3,5,15.618817138671899,27.827087402343775
30.438562011718773,16.620111083984398,20.441827392578148,13.840783691406273,6,2,0,0,3,5,16.227838134765648,28.650433349609397
31.887139892578148,17.066857910156273,21.559747314453148,14.183953857421898,6,9,0,0,3,5,16.80420532226565,29.955181884765647
