"tveg","tflo","tgra","fdate","gdate","maxDT_veg","minDT_veg","maxNT_veg","minNT_veg","DTR_veg","SU_veg","WSDI_veg","CSDI_veg","T10p_veg","T90p_veg","maxDT_flo","minDT_flo","maxNT_flo","minNT_flo","DTR_flo","WSDI_flo","CSDI_flo","T10p_flo","T90p_flo","maxDT_gra","minDT_gra","maxNT_gra","minNT_gra","DTR_gra","WSDI_gra","CSDI_gra","T10p_gra","T90p_gra","hts_mean_19_flo","hts_max_26_flo","hts_mean_19_all","hts_mean_25_all","hts_max_26_all","cdi_mean_22_all","cdi_mean_23_all","cdi_mean_24_all"
35,16,24,16820,16836,27.813134765625,23.2755065917969,20.0403076171875,16.3874145507813,6,0,2,2,17.2548278808594,27.0020324707031,27.3134704589844,21.6645446777344,19.8343139648438,14.1902404785156,7,1,2,15.8684783935547,27.0840393066406,28.7539306640625,21.6645446777344,19.8343139648438,14.1902404785156,7,2,4,15.7153564453125,27.3134704589844,1,0.4375,1,0,0.346666666666667,3.36313151041669,2.36313151041669,1.36313151041669
31,14,38,16732,16746,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.7069030761719,26.5317932128906,20.164453125,18.2832275390625,7,1,1,18.3964813232422,27.5646148681641,27.637353515625,22.6332641601563,20.3026672363281,16.555810546875,6,2,4,18.2608703613281,27.1961181640625,1,1,1,0,0.772727272727273,4.75236317027701,3.75236317027701,2.75236317027701
30,13,24,16724,16737,30.1532531738281,25.4298950195313,21.594873046875,19.2075744628906,7,2,2,1,19.7879119873047,29.1041656494141,28.8903747558594,24.6880432128906,20.9454895019531,19.5466552734375,7,1,1,19.7198059082031,28.7820678710938,28.8903747558594,23.0104614257813,21.0986572265625,18.9715515136719,6,2,2,19.4634765625,28.3509033203125,1,0.769230769230769,1,0.0447761194029851,0.835820895522388,5.3465392155434,4.3465392155434,3.3465392155434
29,12,31,16733,16745,30.3640075683594,25.3827758789063,22.5585266113281,20.1543823242188,7,2,2,2,20.4465759277344,29.8326171875,28.898583984375,27.7338500976563,21.4979187011719,19.3802429199219,7,1,1,19.4944488525391,28.8022735595703,28.8911376953125,23.8826538085938,21.7896057128906,17.5661560058594,6,2,4,19.3802429199219,28.4514404296875,1,1,1,0.166666666666667,0.916666666666667,5.90699920654299,4.90699920654299,3.90699920654299
28,12,34,16719,16731,30.4241271972656,26.6751647949219,22.5585266113281,20.1543823242188,7,3,1,2,20.4347900390625,30.0257598876953,29.1406494140625,25.3827758789063,21.7968078613281,20.4815612792969,6,1,1,20.7961364746094,28.8314666748047,28.898583984375,23.8826538085938,21.7896057128906,19.3802429199219,6,1,1,19.9775451660156,28.6243225097656,1,0.833333333333333,1,0.266666666666667,0.92,6.11197224934898,5.11197224934898,4.11197224934898
32,14,27,16744,16758,29.1877685546875,24.1819396972656,21.1387878417969,18.2832275390625,7,0,2,2,18.8557006835938,28.3181732177735,27.2401672363281,23.4491821289063,20.3026672363281,18.5386901855469,6,1,2,18.8782989501953,27.1168029785157,28.2766967773438,22.6332641601563,20.3026672363281,16.555810546875,7,1,4,18.2645965576172,27.2070404052735,1,0.642857142857143,1,0,0.73972602739726,4.54551943426265,3.54551943426265,2.54551943426265
39,18,31,16812,16830,26.7228637695313,22.2760864257813,18.5396667480469,16.3107238769531,6,0,2,2,16.7602905273438,25.226611328125,26.6521850585938,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.7073944091797,27.0478759765625,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,15.2552612304688,25.7143737792969,0.833333333333333,0.0555555555555556,0.909090909090909,0,0.0340909090909091,1.94463917125357,0.944639171253574,0
29,13,29,16740,16753,30.3640075683594,25.3827758789063,22.5585266113281,19.88564453125,7,1,2,2,20.1846557617188,29.58984375,28.8213134765625,24.680322265625,21.7494750976563,19.3802429199219,7,1,1,19.4984130859375,28.4285705566406,28.8911376953125,23.8826538085938,21.7896057128906,17.5661560058594,6,2,4,19.3873168945313,28.453466796875,1,0.923076923076923,1,0.112676056338028,0.915492957746479,5.76645447636996,4.76645447636996,3.76645447636996
40,18,31,16815,16833,26.7228637695313,22.2760864257813,18.5396667480469,15.449853515625,6,0,2,2,16.7426849365235,25.2204498291016,26.6521850585938,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9717681884766,25.7073944091797,27.0478759765625,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9917999267578,25.7073944091797,0.833333333333333,0.0555555555555556,0.910112359550562,0,0.0337078651685393,1.95689656118331,0.95689656118331,0
30,13,36,16729,16742,29.7671447753906,24.7171264648438,21.8871704101563,19.5830932617188,7,0,2,2,19.8749176025391,29.2179779052735,28.2903076171875,26.5715576171875,20.8623596191406,18.8217407226563,7,1,1,19.3372192382813,28.1745239257813,28.279443359375,23.1982666015625,21.0956359863281,17.0263916015625,6,2,4,18.8345947265625,27.8350952148438,1,1,1,0.0198019801980198,0.881188118811881,5.31902344958619,4.31902344958619,3.31902344958619
33,14,29,16762,16776,27.7069030761719,22.6332641601563,20.3026672363281,18.2832275390625,6,0,2,1,18.7562683105469,27.2513000488281,27.637353515625,25.3275695800781,19.9076171875,16.555810546875,7,2,2,17.1257446289063,27.0254211425781,28.5418029785156,22.6332641601563,20.2907653808594,16.555810546875,7,4,4,18.0519714355469,27.6169006347656,1,0.571428571428571,1,0,0.723684210526316,4.42219254343135,3.42219254343135,2.42219254343135
41,18,32,16834,16852,26.7228637695313,20.5750061035156,18.5306640625,13.6758972167969,7,0,2,2,15.449853515625,25.648095703125,25.9644714355469,21.0124450683594,17.1931091308594,14.173974609375,7,1,1,14.4682800292969,25.5433837890625,29.6384521484375,21.0124450683594,19.2409301757813,13.6758972167969,8,5,2,15.0605407714844,27.0705932617188,0.722222222222222,0,0.912087912087912,0,0.142857142857143,2.56674925416383,1.56674925416383,0.566749254163827
40,18,45,16811,16829,26.7228637695313,22.2760864257813,18.5396667480469,16.0264526367188,6,0,2,2,16.7022064208985,25.2204498291016,26.6521850585938,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.659603881836,27.0478759765625,20.5750061035156,18.8283935546875,13.6758972167969,7,1,2,14.9917999267578,25.7888977050781,0.833333333333333,0.0555555555555556,0.922330097087379,0,0.0388349514563107,2.10729844176656,1.10729844176656,0.107298441766559
38,17,34,16828,16845,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.32900390625,27.0994812011719,21.3489013671875,19.2753234863281,15.3301635742188,7,1,1,15.4726745605469,26.4541381835938,28.85927734375,21.3489013671875,20.3520751953125,13.1994873046875,7,4,2,15.5816345214844,27.0768859863282,0.941176470588235,0.176470588235294,0.966292134831461,0,0.224719101123595,3.05058141129743,2.05058141129743,1.05058141129743
31,14,31,16736,16750,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.6208740234375,25.7835327148438,20.1952453613281,18.2832275390625,7,1,1,18.3964813232422,27.3795654296875,27.637353515625,22.6332641601563,20.3026672363281,16.555810546875,7,2,4,18.2608703613281,27.2312072753906,1,0.928571428571429,1,0,0.763157894736842,4.67983719675167,3.67983719675167,2.67983719675167
41,18,39,16832,16850,26.7228637695313,20.5750061035156,18.5306640625,13.6758972167969,6,0,2,3,15.5085693359375,25.648095703125,25.9644714355469,21.0124450683594,17.1066223144531,14.173974609375,7,1,1,14.4682800292969,25.5433837890625,29.6384521484375,21.0124450683594,19.2409301757813,14.0498901367188,8,4,2,15.5288696289063,27.502978515625,0.722222222222222,0,0.918367346938776,0,0.173469387755102,2.67566210688379,1.67566210688379,0.675662106883792
30,13,36,16730,16743,29.7671447753906,24.7171264648438,21.8871704101563,19.5830932617188,7,0,2,2,19.8749176025391,29.2179779052735,28.2903076171875,26.5715576171875,20.8623596191406,18.8217407226563,7,1,1,19.3372192382813,28.1745239257813,28.279443359375,23.1982666015625,21.0956359863281,17.0263916015625,6,2,4,18.8345947265625,27.8350952148438,1,1,1,0.0222222222222222,0.866666666666667,5.33597310384117,4.33597310384117,3.33597310384117
39,18,34,16812,16830,26.7228637695313,22.2760864257813,18.5396667480469,16.3107238769531,6,0,2,2,16.7602905273438,25.226611328125,26.6521850585938,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.7073944091797,27.0478759765625,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9230590820313,25.7143737792969,0.833333333333333,0.0555555555555556,0.912087912087912,0,0.032967032967033,1.97444431179175,0.974444311791746,0
39,18,29,16819,16837,26.7228637695313,22.2760864257813,18.5396667480469,15.449853515625,6,0,3,2,16.4809143066406,25.3736633300781,25.9644714355469,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9717681884766,25.7073944091797,27.0478759765625,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9230590820313,25.7143737792969,0.833333333333333,0,0.906976744186046,0,0.0348837209302326,2.01861281284068,1.01861281284068,0.0186128128406828
30,13,33,16733,16746,29.7671447753906,24.7171264648438,21.8871704101563,19.5830932617188,7,0,2,2,19.8749176025391,29.2179779052735,28.2903076171875,27.1088195800781,20.8623596191406,18.8217407226563,7,1,1,18.9314392089844,28.1745239257813,28.279443359375,23.1982666015625,21.0956359863281,17.0263916015625,6,2,4,18.8345947265625,27.8350952148438,1,1,1,0.0263157894736842,0.855263157894737,5.26471983257095,4.26471983257095,3.26471983257095
40,18,43,16824,16842,26.7228637695313,20.5750061035156,18.5306640625,15.4150024414063,6,0,2,2,16.2756713867188,25.4272979736328,25.9644714355469,21.0124450683594,18.0915771484375,13.6758972167969,7,1,1,14.3628814697266,25.5051788330078,29.6384521484375,21.0124450683594,19.2409301757813,14.0498901367188,8,5,2,15.4440246582031,27.0819519042969,0.777777777777778,0,0.92156862745098,0,0.137254901960784,2.56731477625232,1.56731477625232,0.567314776252321
36,16,38,16826,16842,27.813134765625,21.6645446777344,20.0403076171875,14.1902404785156,6,0,1,1,16.7819152832031,26.432275390625,27.4769836425781,21.863427734375,19.8343139648438,14.9867797851563,8,1,1,15.5945526123047,27.2339874267578,30.9316955566406,21.863427734375,21.0644775390625,14.9867797851563,8,5,4,16.2778991699219,28.7404388427735,1,0.5,1,0,0.455555555555556,3.83794284396703,2.83794284396703,1.83794284396703
31,14,34,16736,16750,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.6208740234375,25.7835327148438,20.1952453613281,18.2832275390625,7,1,1,18.3964813232422,27.3795654296875,27.637353515625,22.6332641601563,20.3026672363281,16.555810546875,6,2,4,18.2608703613281,27.1961181640625,1,0.928571428571429,1,0,0.759493670886076,4.66497385532043,3.66497385532043,2.66497385532043
41,18,40,16832,16850,26.7228637695313,20.5750061035156,18.5306640625,13.6758972167969,6,0,2,3,15.5085693359375,25.648095703125,25.9644714355469,21.0124450683594,17.1066223144531,14.173974609375,7,1,1,14.4682800292969,25.5433837890625,29.6384521484375,21.0124450683594,19.2409301757813,14.0498901367188,8,4,2,15.5288696289063,27.502978515625,0.722222222222222,0,0.919191919191919,0,0.181818181818182,2.69765532522493,1.69765532522493,0.697655325224929
41,18,30,16828,16846,26.7228637695313,20.5750061035156,18.5306640625,13.6758972167969,6,0,3,3,15.5085693359375,25.4027648925781,25.9644714355469,21.0124450683594,18.0915771484375,14.173974609375,7,1,1,14.4682800292969,25.5051788330078,27.1614624023438,20.5750061035156,18.8283935546875,13.6758972167969,7,3,2,15.0605407714844,25.8997741699219,0.722222222222222,0,0.910112359550562,0,0.0674157303370786,2.20877596394402,1.20877596394402,0.208775963944017
40,18,44,16810,16828,25.3663879394531,22.2760864257813,18.5396667480469,15.3926635742188,6,0,2,3,16.5009246826172,25.0907470703125,26.7228637695313,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.9761749267578,27.0478759765625,20.5750061035156,18.616357421875,13.6758972167969,7,1,2,14.9917999267578,25.7073944091797,0.833333333333333,0.111111111111111,0.92156862745098,0,0.0294117647058824,2.06327269311047,1.06327269311047,0.0632726931104699
40,18,45,16811,16829,26.7228637695313,22.2760864257813,18.5396667480469,16.0264526367188,6,0,2,2,16.7022064208985,25.2204498291016,26.6521850585938,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.659603881836,27.0478759765625,20.5750061035156,18.8283935546875,13.6758972167969,7,1,2,14.9917999267578,25.7888977050781,0.833333333333333,0.0555555555555556,0.923809523809524,0,0.0571428571428571,2.16030622209824,1.16030622209824,0.160306222098239
39,18,29,16817,16835,26.7228637695313,22.2760864257813,18.5396667480469,15.449853515625,6,0,2,2,16.7404113769531,25.2915405273438,26.6521850585938,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9717681884766,25.7073944091797,27.0478759765625,20.5750061035156,18.0915771484375,13.6758972167969,7,1,2,14.9230590820313,25.7143737792969,0.833333333333333,0.0555555555555556,0.906976744186046,0,0.0348837209302326,1.98638341149621,0.986383411496206,0
41,18,31,16832,16850,26.7228637695313,20.5750061035156,18.5306640625,13.6758972167969,6,0,2,3,15.5085693359375,25.648095703125,25.9644714355469,21.0124450683594,17.1066223144531,14.173974609375,7,1,1,14.4682800292969,25.5433837890625,29.5852905273438,21.0124450683594,18.8283935546875,13.6758972167969,8,4,2,15.0605407714844,27.0446533203125,0.722222222222222,0,0.911111111111111,0,0.122222222222222,2.45650126139325,1.45650126139325,0.456501261393253
40,18,44,16810,16828,25.3663879394531,22.2760864257813,18.5396667480469,15.3926635742188,6,0,2,3,16.5009246826172,25.0907470703125,26.7228637695313,20.5750061035156,17.9754577636719,13.6758972167969,7,1,2,15.1236541748047,25.9761749267578,27.0478759765625,20.5750061035156,18.616357421875,13.6758972167969,7,1,2,14.9917999267578,25.7073944091797,0.833333333333333,0.111111111111111,0.92156862745098,0,0.0294117647058824,2.06327269311047,1.06327269311047,0.0632726931104699
38,17,39,16829,16846,27.1287780761719,21.3380065917969,19.9433227539063,13.1994873046875,6,0,1,2,16.31513671875,25.5239929199219,27.0994812011719,21.3489013671875,19.2753234863281,15.3301635742188,7,1,1,15.4726745605469,26.4541381835938,29.633447265625,21.3489013671875,20.3789001464844,14.4665161132813,7,6,4,15.9148193359375,27.9998840332031,0.941176470588235,0.176470588235294,0.96875,0,0.291666666666667,3.30177555084231,2.30177555084231,1.30177555084231
31,14,31,16734,16748,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.7069030761719,25.7835327148438,19.7495666503906,18.2832275390625,7,1,1,18.3964813232422,27.5646148681641,27.7069030761719,22.6332641601563,20.3026672363281,16.555810546875,7,2,4,18.297900390625,27.2485168457031,1,0.928571428571429,1,0,0.763157894736842,4.67926378752058,3.67926378752058,2.67926378752058
31,14,38,16728,16742,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.3393798828125,28.6315856933594,27.7069030761719,26.0111633300781,20.164453125,18.2832275390625,7,1,1,18.777490234375,27.5651641845703,27.637353515625,22.6332641601563,20.3026672363281,16.555810546875,7,2,4,18.2608703613281,27.2226257324219,1,1,1,0,0.777777777777778,4.77893337673613,3.77893337673613,2.77893337673613
30,13,33,16755,16768,28.6829162597656,24.4735961914063,21.1647583007813,19.1013427734375,7,0,1,1,19.5419372558594,28.4389373779297,27.678857421875,23.6812683105469,21.1733642578125,19.7872253417969,6,1,2,19.8300659179688,27.3880493164063,29.6428466796875,23.6812683105469,21.2184387207031,17.4202209472656,7,5,4,18.8704650878907,28.7090393066406,1,0.846153846153846,1,0,0.934210526315789,5.4543829666941,4.4543829666941,3.4543829666941
34,15,39,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.7844421386719,1,0.466666666666667,1,0,0.543478260869565,4.16998775316324,3.16998775316324,2.16998775316324
34,15,37,16811,16826,27.7443786621094,24.2811218261719,20.56142578125,17.14052734375,6,0,3,2,18.1171600341797,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,7,1,1,16.5846923828125,27.4859191894531,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.488372093023256,4.03670867210213,3.03670867210213,2.03670867210213
34,15,39,16820,16835,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,2,2,17.3638946533203,27.3975067138672,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.565217391304348,4.29927348261296,3.29927348261296,2.29927348261296
31,14,38,16733,16747,29.1877685546875,24.1819396972656,21.1387878417969,19.0493103027344,7,0,2,2,19.2841125488281,28.6315856933594,27.7069030761719,26.5317932128906,20.164453125,18.2832275390625,7,1,1,18.3964813232422,27.5646148681641,28.2766967773438,22.6332641601563,20.3026672363281,16.555810546875,7,1,4,18.2608703613281,27.2091857910156,1,1,1,0,0.773809523809524,4.71892554873514,3.71892554873514,2.71892554873514
35,15,13,16830,16845,28.5751892089844,22.5329223632813,20.2834411621094,13.853662109375,7,0,1,2,16.6849426269531,27.6414367675781,27.7736450195313,22.3490844726563,19.9386535644531,15.1907592773438,8,2,1,15.4832824707031,27.5990295410156,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,16.0690734863281,27.7828277587891,1,0.466666666666667,1,0,0.492063492063492,4.01823953295513,3.01823953295513,2.01823953295513
36,14,34,16847,16861,28.5751892089844,22.3490844726563,19.9386535644531,13.853662109375,8,0,1,2,15.4990020751953,27.6903625488281,29.1084228515625,24.9446960449219,19.5347839355469,16.3782592773438,7,1,1,17.8915130615235,28.1621734619141,33.7730651855469,24.9446960449219,20.8810974121094,14.5768371582031,9,3,2,17.743197631836,29.772201538086,1,0.642857142857143,1,0.0348837209302326,0.709302325581395,5.13877222815228,4.13877222815228,3.13877222815228
35,15,33,16829,16844,28.5751892089844,22.5329223632813,20.5171447753906,13.853662109375,7,0,1,2,16.6849426269531,27.4307067871094,28.1097961425781,22.3490844726563,19.9386535644531,15.1907592773438,8,1,1,15.4832824707031,27.72275390625,29.1084228515625,22.3490844726563,20.8810974121094,14.5768371582031,8,3,2,16.3528015136719,28.1277496337891,1,0.533333333333333,1,0,0.566265060240964,4.28841883647875,3.28841883647875,2.28841883647875
34,15,39,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.7844421386719,1,0.466666666666667,1,0,0.56701030927835,4.26736815147795,3.26736815147795,2.26736815147795
34,15,38,16822,16837,28.5751892089844,22.5329223632813,20.5171447753906,16.5556274414063,6,0,2,2,17.3638946533203,27.0919952392578,28.1097961425781,23.9619079589844,19.9386535644531,13.853662109375,9,1,2,15.6483215332031,27.75791015625,29.1084228515625,22.3490844726563,20.8810974121094,14.5768371582031,8,1,2,16.0144653320313,27.8884582519531,1,0.666666666666667,1,0,0.550561797752809,4.23590883405023,3.23590883405023,2.23590883405023
34,15,27,16811,16826,27.7443786621094,24.2811218261719,20.56142578125,17.14052734375,6,0,3,2,18.1171600341797,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,7,1,1,16.5846923828125,27.4859191894531,28.5751892089844,22.3490844726563,19.9386535644531,13.853662109375,8,1,2,16.0144653320313,27.7363220214844,1,0.466666666666667,1,0,0.473684210526316,3.95322289717827,2.95322289717827,1.95322289717827
34,15,38,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.517241379310345,4.09674935176457,3.09674935176457,2.09674935176457
35,15,35,16827,16842,28.5751892089844,22.5329223632813,20.5171447753906,13.853662109375,7,0,2,2,16.7265075683594,27.2394775390625,28.1097961425781,22.3490844726563,19.9386535644531,15.1907592773438,8,1,1,16.3570434570313,27.72275390625,29.1084228515625,22.3490844726563,20.8810974121094,14.5768371582031,8,3,2,16.3528015136719,28.1277496337891,1,0.6,1,0,0.552941176470588,4.26622888901657,3.26622888901657,2.26622888901657
38,16,22,16835,16851,27.1287780761719,21.3380065917969,19.8047729492188,13.1994873046875,6,0,1,2,16.1651123046875,25.6888916015625,26.6665588378906,21.3489013671875,18.6839538574219,15.3301635742188,7,2,1,15.4520050048828,26.2839904785156,27.4955383300781,21.3380065917969,20.3520751953125,13.1994873046875,7,2,2,15.5750640869141,26.6340850830078,0.9375,0.1875,0.960526315789474,0,0.184210526315789,2.89046671014085,1.89046671014085,0.890466710140853
30,13,32,16741,16754,29.7671447753906,24.7171264648438,21.8871704101563,19.31337890625,7,0,2,2,19.5753387451172,28.9560424804688,28.21328125,24.0091186523438,21.0748840332031,18.8217407226563,7,1,1,18.9314392089844,27.8152404785156,28.9456420898438,23.1982666015625,21.1440979003906,17.0263916015625,6,2,4,18.8924499511719,27.8431030273438,1,0.923076923076923,1,0.0133333333333333,0.853333333333333,5.17197957356773,4.17197957356773,3.17197957356773
34,15,37,16811,16826,27.7443786621094,24.2811218261719,20.56142578125,17.14052734375,6,0,3,2,18.1171600341797,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,7,1,1,16.5846923828125,27.4859191894531,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.488372093023256,4.03670867210213,3.03670867210213,2.03670867210213
33,15,35,16808,16823,27.7165161132813,24.2811218261719,20.56142578125,17.9782348632813,6,0,4,1,18.260498046875,27.2017639160156,28.5751892089844,22.5329223632813,19.8106323242188,16.5556274414063,8,1,1,16.7265075683594,27.5760559082031,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.9598571777344,27.8011932373047,1,0.6,1,0,0.481927710843373,4.01837614128391,3.01837614128391,2.01837614128391
34,15,36,16816,16831,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.8501647949219,27.9596008300781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.517647058823529,4.09850356158091,3.09850356158091,2.09850356158091
34,15,36,16816,16831,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.8501647949219,27.9596008300781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.517647058823529,4.09850356158091,3.09850356158091,2.09850356158091
34,15,39,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.7844421386719,1,0.466666666666667,1,0,0.533333333333333,4.14797125922311,3.14797125922311,2.14797125922311
34,15,39,16820,16835,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,2,2,17.3638946533203,27.3975067138672,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.56989247311828,4.336323530956,3.336323530956,2.336323530956
29,13,35,16720,16733,30.1599365234375,26.4117980957031,21.9701782226563,19.8567749023438,8,3,1,2,20.1241882324219,29.7439392089844,28.9108520507813,25.1503540039063,20.9100891113281,20.101708984375,6,1,2,20.2382385253906,28.5824462890625,28.6829162597656,23.6812683105469,21.1733642578125,19.1013427734375,6,2,3,19.6321044921875,28.3843658447266,1,0.846153846153846,1,0.112359550561798,0.932584269662921,5.81256316109992,4.81256316109992,3.81256316109992
34,15,39,16820,16835,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,2,2,17.3638946533203,27.3975067138672,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.574468085106383,4.38088800957865,3.38088800957865,2.38088800957865
34,15,19,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,28.5751892089844,22.3490844726563,20.2834411621094,13.853662109375,8,1,2,16.0144653320313,27.6639953613281,1,0.466666666666667,1,0,0.455882352941176,3.92133304371556,2.92133304371556,1.92133304371556
34,15,36,16814,16829,27.7443786621094,24.2811218261719,20.56142578125,16.5556274414063,6,0,3,2,18.0127960205078,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,8,1,2,15.8501647949219,27.6414367675781,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.505882352941176,4.07142154469212,3.07142154469212,2.07142154469212
34,15,40,16811,16826,27.7443786621094,24.2811218261719,20.56142578125,17.14052734375,6,0,3,2,18.1171600341797,27.4100494384766,28.5751892089844,22.5329223632813,19.8106323242188,13.853662109375,7,1,1,16.5846923828125,27.4859191894531,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.466666666666667,1,0,0.511111111111111,4.08417968750002,3.08417968750002,2.08417968750002
34,15,39,16820,16835,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,2,2,17.3638946533203,27.3975067138672,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,20.8810974121094,13.853662109375,8,2,2,15.5461608886719,27.8351989746094,1,0.533333333333333,1,0,0.565217391304348,4.29927348261296,3.29927348261296,2.29927348261296
34,15,23,16820,16835,28.5751892089844,24.2811218261719,20.5171447753906,16.5556274414063,7,0,2,2,17.3638946533203,27.3975067138672,28.1097961425781,22.5329223632813,19.9386535644531,13.853662109375,8,1,2,15.6483215332031,27.6517639160156,29.1084228515625,22.3490844726563,19.9386535644531,13.853662109375,8,2,2,16.0144653320313,27.7920104980469,1,0.533333333333333,1,0,0.486111111111111,4.0144710964627,3.0144710964627,2.0144710964627
