"id","time","t_start","t_stop","status","prec","prec_cuml"
636,63,44,45,0,2.41000008583069,210.680000826716
636,63,45,46,0,2.99000000953674,213.670000836253
636,63,46,47,0,5.34999990463257,219.020000740886
636,63,47,48,0,1.46000003814697,220.480000779033
636,63,48,49,0,2.26999998092651,222.750000759959
636,63,49,50,0,10.8800001144409,233.6300008744
636,63,50,51,0,12.0200004577637,245.650001332164
636,63,51,52,0,0.389999985694885,246.040001317859
636,63,52,53,0,10,256.040001317859
636,63,53,54,0,5.01000022888184,261.050001546741
636,63,54,55,0,20.7999992370605,281.850000783801
636,63,55,56,0,13.2700004577637,295.120001241565
636,63,56,57,0,0.0700000002980232,295.190001241863
636,63,57,58,0,0,295.190001241863
636,63,58,59,0,0.00999999977648258,295.200001241639
636,63,59,60,0,11.9099998474121,307.110001089051
636,63,60,61,0,2.58999991416931,309.700001003221
636,63,61,62,0,4.30000019073486,314.000001193956
636,63,62,63,1,0.349999994039536,314.350001187995
637,60,0,1,0,0,0
637,60,1,2,0,0.5,0.5
637,60,2,3,0,0.25,0.75
637,60,3,4,0,0,0.75
637,60,4,5,0,0.639999985694885,1.38999998569489
637,60,5,6,0,1.00999999046326,2.39999997615814
637,60,6,7,0,0.0700000002980232,2.46999997645617
637,60,7,8,0,0.28999999165535,2.75999996811152
637,60,8,9,0,0.180000007152557,2.93999997526407
637,60,9,10,0,0.670000016689301,3.60999999195337
637,60,10,11,0,4.71000003814697,8.32000003010035
637,60,11,12,0,0.159999996423721,8.48000002652407
637,60,12,13,0,0.209999993443489,8.69000001996756
637,60,13,14,0,0.409999996423721,9.10000001639128
637,60,14,15,0,0.219999998807907,9.32000001519918
637,60,15,16,0,23.2600002288818,32.580000244081
637,60,16,17,0,28.8899993896484,61.4699996337295
637,60,17,18,0,21.5200004577637,82.9900000914931
637,60,18,19,0,26.4599990844727,109.449999175966
637,60,19,20,0,1.42999994754791,110.879999123514
637,60,20,21,0,0.129999995231628,111.009999118745
637,60,21,22,0,2.16000008583069,113.169999204576
637,60,22,23,0,8.18000030517578,121.349999509752
637,60,23,24,0,6.36999988555908,127.719999395311
637,60,24,25,0,0.00999999977648258,127.729999395087
637,60,25,26,0,0.300000011920929,128.029999407008
637,60,26,27,0,1.8400000333786,129.869999440387
637,60,27,28,0,0.709999978542328,130.579999418929
637,60,28,29,0,1.00999999046326,131.589999409392
637,60,29,30,0,0.850000023841858,132.439999433234
637,60,30,31,0,2.3199999332428,134.759999366477
637,60,31,32,0,1.87999999523163,136.639999361709
637,60,32,33,0,5.36999988555908,142.009999247268
637,60,33,34,0,3.5699999332428,145.579999180511
637,60,34,35,0,1.25999999046326,146.839999170974
637,60,35,36,0,7.73000001907349,154.569999190047
637,60,36,37,0,3.16000008583069,157.729999275878
637,60,37,38,0,2.76999998092651,160.499999256805
637,60,38,39,0,8.88000011444092,169.379999371246
637,60,39,40,0,1.10000002384186,170.479999395087
637,60,40,41,0,2.09999990463257,172.57999929972
637,60,41,42,0,14.4099998474121,186.989999147132
637,60,42,43,0,17.6299991607666,204.619998307899
637,60,43,44,0,12.6800003051758,217.299998613074
637,60,44,45,0,1.35000002384186,218.649998636916
637,60,45,46,0,3.73000001907349,222.37999865599
637,60,46,47,0,1.86000001430511,224.239998670295
637,60,47,48,0,1.53999996185303,225.779998632148
637,60,48,49,0,4.15999984741211,229.93999847956
637,60,49,50,0,10.8900003433228,240.829998822883
637,60,50,51,0,11.6300001144409,252.459998937324
637,60,51,52,0,0.319999992847443,252.779998930171
637,60,52,53,0,9.02999973297119,261.809998663142
637,60,53,54,0,2.76999998092651,264.579998644069
637,60,54,55,0,8.60999965667725,273.189998300746
637,60,55,56,0,10.5,283.689998300746
637,60,56,57,0,0.259999990463257,283.949998291209
637,60,57,58,0,0.00999999977648258,283.959998290986
637,60,58,59,0,0.00999999977648258,283.969998290762
637,60,59,60,1,10,293.969998290762
638,65,0,1,0,0,0
638,65,1,2,0,0.409999996423721,0.409999996423721
638,65,2,3,0,0.209999993443489,0.61999998986721
638,65,3,4,0,0,0.61999998986721
638,65,4,5,0,0.140000000596046,0.759999990463257
638,65,5,6,0,0.540000021457672,1.30000001192093
638,65,6,7,0,0.129999995231628,1.43000000715256
638,65,7,8,0,0.300000011920929,1.73000001907349
638,65,8,9,0,0.300000011920929,2.03000003099442
638,65,9,10,0,4.34999990463257,6.37999993562698
638,65,10,11,0,6.8600001335144,13.2400000691414
638,65,11,12,0,0.100000001490116,13.3400000706315
638,65,12,13,0,1.44000005722046,14.780000127852
638,65,13,14,0,2.25999999046326,17.0400001183152
638,65,14,15,0,1.12999999523163,18.1700001135468
638,65,15,16,0,7.42000007629395,25.5900001898408
638,65,16,17,0,13.3400001525879,38.9300003424287
638,65,17,18,0,16.9899997711182,55.9200001135468
638,65,18,19,0,22.4599990844727,78.3799991980195
638,65,19,20,0,1.77999997138977,80.1599991694093
638,65,20,21,0,0.0399999991059303,80.1999991685152
638,65,21,22,0,0.839999973773956,81.0399991422892
638,65,22,23,0,2.99000000953674,84.0299991518259
638,65,23,24,0,8.3100004196167,92.3399995714426
638,65,24,25,0,0.0399999991059303,92.3799995705485
638,65,25,26,0,0.119999997317791,92.4999995678663
638,65,26,27,0,3.47000002861023,95.9699995964766
638,65,27,28,0,1,96.9699995964766
638,65,28,29,0,1.00999999046326,97.9799995869398
638,65,29,30,0,10.4499998092651,108.429999396205
638,65,30,31,0,0.819999992847443,109.249999389052
638,65,31,32,0,2.71000003814697,111.959999427199
638,65,32,33,0,4.98999977111816,116.949999198318
638,65,33,34,0,1.25999999046326,118.209999188781
638,65,34,35,0,2.96000003814697,121.169999226928
638,65,35,36,0,7.17000007629395,128.339999303222
638,65,36,37,0,3.4300000667572,131.769999369979
638,65,37,38,0,3.16000008583069,134.92999945581
638,65,38,39,0,10.539999961853,145.469999417663
638,65,39,40,0,0.910000026226044,146.379999443889
638,65,40,41,0,8.61999988555908,154.999999329448
638,65,41,42,0,14.8900003433228,169.889999672771
638,65,42,43,0,22.7000007629395,192.59000043571
638,65,43,44,0,15.6800003051758,208.270000740886
638,65,44,45,0,2.41000008583069,210.680000826716
638,65,45,46,0,2.99000000953674,213.670000836253
638,65,46,47,0,5.34999990463257,219.020000740886
638,65,47,48,0,1.46000003814697,220.480000779033
638,65,48,49,0,2.26999998092651,222.750000759959
638,65,49,50,0,10.8800001144409,233.6300008744
638,65,50,51,0,12.0200004577637,245.650001332164
638,65,51,52,0,0.389999985694885,246.040001317859
638,65,52,53,0,10,256.040001317859
638,65,53,54,0,5.01000022888184,261.050001546741
638,65,54,55,0,20.7999992370605,281.850000783801
638,65,55,56,0,13.2700004577637,295.120001241565
638,65,56,57,0,0.0700000002980232,295.190001241863
638,65,57,58,0,0,295.190001241863
638,65,58,59,0,0.00999999977648258,295.200001241639
638,65,59,60,0,11.9099998474121,307.110001089051
638,65,60,61,0,2.58999991416931,309.700001003221
638,65,61,62,0,4.30000019073486,314.000001193956
638,65,62,63,0,0.349999994039536,314.350001187995
638,65,63,64,0,1.46000003814697,315.810001226142
638,65,64,65,1,2.0699999332428,317.880001159385
639,83,0,1,0,0,0
639,83,1,2,0,0.409999996423721,0.409999996423721
639,83,2,3,0,0.209999993443489,0.61999998986721
639,83,3,4,0,0,0.61999998986721
639,83,4,5,0,0.140000000596046,0.759999990463257
639,83,5,6,0,0.540000021457672,1.30000001192093
639,83,6,7,0,0.129999995231628,1.43000000715256
639,83,7,8,0,0.300000011920929,1.73000001907349
639,83,8,9,0,0.300000011920929,2.03000003099442
639,83,9,10,0,4.34999990463257,6.37999993562698
639,83,10,11,0,6.8600001335144,13.2400000691414
639,83,11,12,0,0.100000001490116,13.3400000706315
639,83,12,13,0,1.44000005722046,14.780000127852
639,83,13,14,0,2.25999999046326,17.0400001183152
639,83,14,15,0,1.12999999523163,18.1700001135468
639,83,15,16,0,7.42000007629395,25.5900001898408
639,83,16,17,0,13.3400001525879,38.9300003424287
639,83,17,18,0,16.9899997711182,55.9200001135468
639,83,18,19,0,22.4599990844727,78.3799991980195
639,83,19,20,0,1.77999997138977,80.1599991694093
639,83,20,21,0,0.0399999991059303,80.1999991685152
639,83,21,22,0,0.839999973773956,81.0399991422892
639,83,22,23,0,2.99000000953674,84.0299991518259
639,83,23,24,0,8.3100004196167,92.3399995714426
639,83,24,25,0,0.0399999991059303,92.3799995705485
639,83,25,26,0,0.119999997317791,92.4999995678663
639,83,26,27,0,3.47000002861023,95.9699995964766
639,83,27,28,0,1,96.9699995964766
639,83,28,29,0,1.00999999046326,97.9799995869398
639,83,29,30,0,10.4499998092651,108.429999396205
639,83,30,31,0,0.819999992847443,109.249999389052
639,83,31,32,0,2.71000003814697,111.959999427199
639,83,32,33,0,4.98999977111816,116.949999198318
639,83,33,34,0,1.25999999046326,118.209999188781
639,83,34,35,0,2.96000003814697,121.169999226928
639,83,35,36,0,7.17000007629395,128.339999303222
639,83,36,37,0,3.4300000667572,131.769999369979
639,83,37,38,0,3.16000008583069,134.92999945581
639,83,38,39,0,10.539999961853,145.469999417663
639,83,39,40,0,0.910000026226044,146.379999443889
639,83,40,41,0,8.61999988555908,154.999999329448
639,83,41,42,0,14.8900003433228,169.889999672771
639,83,42,43,0,22.7000007629395,192.59000043571
639,83,43,44,0,15.6800003051758,208.270000740886
639,83,44,45,0,2.41000008583069,210.680000826716
639,83,45,46,0,2.99000000953674,213.670000836253
639,83,46,47,0,5.34999990463257,219.020000740886
639,83,47,48,0,1.46000003814697,220.480000779033
639,83,48,49,0,2.26999998092651,222.750000759959
639,83,49,50,0,10.8800001144409,233.6300008744
639,83,50,51,0,12.0200004577637,245.650001332164
639,83,51,52,0,0.389999985694885,246.040001317859
639,83,52,53,0,10,256.040001317859
639,83,53,54,0,5.01000022888184,261.050001546741
639,83,54,55,0,20.7999992370605,281.850000783801
639,83,55,56,0,13.2700004577637,295.120001241565
639,83,56,57,0,0.0700000002980232,295.190001241863
639,83,57,58,0,0,295.190001241863
639,83,58,59,0,0.00999999977648258,295.200001241639
639,83,59,60,0,11.9099998474121,307.110001089051
639,83,60,61,0,2.58999991416931,309.700001003221
639,83,61,62,0,4.30000019073486,314.000001193956
639,83,62,63,0,0.349999994039536,314.350001187995
639,83,63,64,0,1.46000003814697,315.810001226142
639,83,64,65,0,2.0699999332428,317.880001159385
639,83,65,66,0,6.42999982833862,324.310000987723
639,83,66,67,0,19.8700008392334,344.180001826957
639,83,67,68,0,24.8099994659424,368.990001292899
639,83,68,69,0,39.5499992370605,408.54000052996
639,83,69,70,0,2.07999992370605,410.620000453666
639,83,70,71,0,29.5799999237061,440.200000377372
639,83,71,72,0,0.990000009536743,441.190000386909
639,83,72,73,0,5.40999984741211,446.600000234321
639,83,73,74,0,6.05999994277954,452.6600001771
639,83,74,75,0,19.7999992370605,472.459999414161
639,83,75,76,0,62.0999984741211,534.559997888282
639,83,76,77,0,88.1600036621094,622.720001550391
639,83,77,78,0,14.5600004196167,637.280001970008
639,83,78,79,0,11.289999961853,648.570001931861
639,83,79,80,0,32.7099990844727,681.280001016334
639,83,80,81,0,8.59000015258789,689.870001168922
639,83,81,82,0,4.28999996185303,694.160001130775
639,83,82,83,1,3.64000010490417,697.800001235679
640,67,0,1,0,0,0
640,67,1,2,0,0.409999996423721,0.409999996423721
640,67,2,3,0,0.209999993443489,0.61999998986721
640,67,3,4,0,0,0.61999998986721
640,67,4,5,0,0.140000000596046,0.759999990463257
640,67,5,6,0,0.540000021457672,1.30000001192093
640,67,6,7,0,0.129999995231628,1.43000000715256
640,67,7,8,0,0.300000011920929,1.73000001907349
640,67,8,9,0,0.300000011920929,2.03000003099442
640,67,9,10,0,4.34999990463257,6.37999993562698
640,67,10,11,0,6.8600001335144,13.2400000691414
640,67,11,12,0,0.100000001490116,13.3400000706315
640,67,12,13,0,1.44000005722046,14.780000127852
640,67,13,14,0,2.25999999046326,17.0400001183152
640,67,14,15,0,1.12999999523163,18.1700001135468
640,67,15,16,0,7.42000007629395,25.5900001898408
640,67,16,17,0,13.3400001525879,38.9300003424287
640,67,17,18,0,16.9899997711182,55.9200001135468
640,67,18,19,0,22.4599990844727,78.3799991980195
640,67,19,20,0,1.77999997138977,80.1599991694093
640,67,20,21,0,0.0399999991059303,80.1999991685152
640,67,21,22,0,0.839999973773956,81.0399991422892
640,67,22,23,0,2.99000000953674,84.0299991518259
640,67,23,24,0,8.3100004196167,92.3399995714426
640,67,24,25,0,0.0399999991059303,92.3799995705485
640,67,25,26,0,0.119999997317791,92.4999995678663
640,67,26,27,0,3.47000002861023,95.9699995964766
640,67,27,28,0,1,96.9699995964766
640,67,28,29,0,1.00999999046326,97.9799995869398
640,67,29,30,0,10.4499998092651,108.429999396205
640,67,30,31,0,0.819999992847443,109.249999389052
640,67,31,32,0,2.71000003814697,111.959999427199
640,67,32,33,0,4.98999977111816,116.949999198318
640,67,33,34,0,1.25999999046326,118.209999188781
640,67,34,35,0,2.96000003814697,121.169999226928
640,67,35,36,0,7.17000007629395,128.339999303222
640,67,36,37,0,3.4300000667572,131.769999369979
640,67,37,38,0,3.16000008583069,134.92999945581
640,67,38,39,0,10.539999961853,145.469999417663
640,67,39,40,0,0.910000026226044,146.379999443889
640,67,40,41,0,8.61999988555908,154.999999329448
640,67,41,42,0,14.8900003433228,169.889999672771
640,67,42,43,0,22.7000007629395,192.59000043571
640,67,43,44,0,15.6800003051758,208.270000740886
640,67,44,45,0,2.41000008583069,210.680000826716
640,67,45,46,0,2.99000000953674,213.670000836253
640,67,46,47,0,5.34999990463257,219.020000740886
640,67,47,48,0,1.46000003814697,220.480000779033
640,67,48,49,0,2.26999998092651,222.750000759959
640,67,49,50,0,10.8800001144409,233.6300008744
640,67,50,51,0,12.0200004577637,245.650001332164
640,67,51,52,0,0.389999985694885,246.040001317859
640,67,52,53,0,10,256.040001317859
640,67,53,54,0,5.01000022888184,261.050001546741
640,67,54,55,0,20.7999992370605,281.850000783801
640,67,55,56,0,13.2700004577637,295.120001241565
640,67,56,57,0,0.0700000002980232,295.190001241863
640,67,57,58,0,0,295.190001241863
640,67,58,59,0,0.00999999977648258,295.200001241639
640,67,59,60,0,11.9099998474121,307.110001089051
640,67,60,61,0,2.58999991416931,309.700001003221
640,67,61,62,0,4.30000019073486,314.000001193956
640,67,62,63,0,0.349999994039536,314.350001187995
640,67,63,64,0,1.46000003814697,315.810001226142
640,67,64,65,0,2.0699999332428,317.880001159385
640,67,65,66,0,6.42999982833862,324.310000987723
640,67,66,67,1,19.8700008392334,344.180001826957
641,65,0,1,0,0,0
641,65,1,2,0,0.409999996423721,0.409999996423721
641,65,2,3,0,0.209999993443489,0.61999998986721
641,65,3,4,0,0,0.61999998986721
641,65,4,5,0,0.140000000596046,0.759999990463257
641,65,5,6,0,0.540000021457672,1.30000001192093
641,65,6,7,0,0.129999995231628,1.43000000715256
641,65,7,8,0,0.300000011920929,1.73000001907349
641,65,8,9,0,0.300000011920929,2.03000003099442
641,65,9,10,0,4.34999990463257,6.37999993562698
641,65,10,11,0,6.8600001335144,13.2400000691414
641,65,11,12,0,0.100000001490116,13.3400000706315
641,65,12,13,0,1.44000005722046,14.780000127852
641,65,13,14,0,2.25999999046326,17.0400001183152
641,65,14,15,0,1.12999999523163,18.1700001135468
641,65,15,16,0,7.42000007629395,25.5900001898408
641,65,16,17,0,13.3400001525879,38.9300003424287
641,65,17,18,0,16.9899997711182,55.9200001135468
641,65,18,19,0,22.4599990844727,78.3799991980195
641,65,19,20,0,1.77999997138977,80.1599991694093
641,65,20,21,0,0.0399999991059303,80.1999991685152
641,65,21,22,0,0.839999973773956,81.0399991422892
641,65,22,23,0,2.99000000953674,84.0299991518259
641,65,23,24,0,8.3100004196167,92.3399995714426
641,65,24,25,0,0.0399999991059303,92.3799995705485
641,65,25,26,0,0.119999997317791,92.4999995678663
641,65,26,27,0,3.47000002861023,95.9699995964766
641,65,27,28,0,1,96.9699995964766
641,65,28,29,0,1.00999999046326,97.9799995869398
641,65,29,30,0,10.4499998092651,108.429999396205
641,65,30,31,0,0.819999992847443,109.249999389052
641,65,31,32,0,2.71000003814697,111.959999427199
641,65,32,33,0,4.98999977111816,116.949999198318
641,65,33,34,0,1.25999999046326,118.209999188781
641,65,34,35,0,2.96000003814697,121.169999226928
641,65,35,36,0,7.17000007629395,128.339999303222
641,65,36,37,0,3.4300000667572,131.769999369979
641,65,37,38,0,3.16000008583069,134.92999945581
641,65,38,39,0,10.539999961853,145.469999417663
641,65,39,40,0,0.910000026226044,146.379999443889
641,65,40,41,0,8.61999988555908,154.999999329448
641,65,41,42,0,14.8900003433228,169.889999672771
641,65,42,43,0,22.7000007629395,192.59000043571
641,65,43,44,0,15.6800003051758,208.270000740886
641,65,44,45,0,2.41000008583069,210.680000826716
641,65,45,46,0,2.99000000953674,213.670000836253
641,65,46,47,0,5.34999990463257,219.020000740886
641,65,47,48,0,1.46000003814697,220.480000779033
641,65,48,49,0,2.26999998092651,222.750000759959
641,65,49,50,0,10.8800001144409,233.6300008744
641,65,50,51,0,12.0200004577637,245.650001332164
641,65,51,52,0,0.389999985694885,246.040001317859
641,65,52,53,0,10,256.040001317859
641,65,53,54,0,5.01000022888184,261.050001546741
641,65,54,55,0,20.7999992370605,281.850000783801
641,65,55,56,0,13.2700004577637,295.120001241565
641,65,56,57,0,0.0700000002980232,295.190001241863
641,65,57,58,0,0,295.190001241863
641,65,58,59,0,0.00999999977648258,295.200001241639
641,65,59,60,0,11.9099998474121,307.110001089051
641,65,60,61,0,2.58999991416931,309.700001003221
641,65,61,62,0,4.30000019073486,314.000001193956
641,65,62,63,0,0.349999994039536,314.350001187995
641,65,63,64,0,1.46000003814697,315.810001226142
641,65,64,65,1,2.0699999332428,317.880001159385
642,51,0,1,0,0,0
642,51,1,2,0,0.409999996423721,0.409999996423721
642,51,2,3,0,0.209999993443489,0.61999998986721
642,51,3,4,0,0,0.61999998986721
642,51,4,5,0,0.140000000596046,0.759999990463257
642,51,5,6,0,0.540000021457672,1.30000001192093
642,51,6,7,0,0.129999995231628,1.43000000715256
642,51,7,8,0,0.300000011920929,1.73000001907349
642,51,8,9,0,0.300000011920929,2.03000003099442
642,51,9,10,0,4.34999990463257,6.37999993562698
642,51,10,11,0,6.8600001335144,13.2400000691414
642,51,11,12,0,0.100000001490116,13.3400000706315
642,51,12,13,0,1.44000005722046,14.780000127852
642,51,13,14,0,2.25999999046326,17.0400001183152
642,51,14,15,0,1.12999999523163,18.1700001135468
642,51,15,16,0,7.42000007629395,25.5900001898408
642,51,16,17,0,13.3400001525879,38.9300003424287
642,51,17,18,0,16.9899997711182,55.9200001135468
642,51,18,19,0,22.4599990844727,78.3799991980195
642,51,19,20,0,1.77999997138977,80.1599991694093
642,51,20,21,0,0.0399999991059303,80.1999991685152
642,51,21,22,0,0.839999973773956,81.0399991422892
642,51,22,23,0,2.99000000953674,84.0299991518259
642,51,23,24,0,8.3100004196167,92.3399995714426
642,51,24,25,0,0.0399999991059303,92.3799995705485
642,51,25,26,0,0.119999997317791,92.4999995678663
642,51,26,27,0,3.47000002861023,95.9699995964766
642,51,27,28,0,1,96.9699995964766
642,51,28,29,0,1.00999999046326,97.9799995869398
642,51,29,30,0,10.4499998092651,108.429999396205
642,51,30,31,0,0.819999992847443,109.249999389052
642,51,31,32,0,2.71000003814697,111.959999427199
642,51,32,33,0,4.98999977111816,116.949999198318
642,51,33,34,0,1.25999999046326,118.209999188781
642,51,34,35,0,2.96000003814697,121.169999226928
642,51,35,36,0,7.17000007629395,128.339999303222
642,51,36,37,0,3.4300000667572,131.769999369979
642,51,37,38,0,3.16000008583069,134.92999945581
642,51,38,39,0,10.539999961853,145.469999417663
642,51,39,40,0,0.910000026226044,146.379999443889
642,51,40,41,0,8.61999988555908,154.999999329448
642,51,41,42,0,14.8900003433228,169.889999672771
642,51,42,43,0,22.7000007629395,192.59000043571
642,51,43,44,0,15.6800003051758,208.270000740886
642,51,44,45,0,2.41000008583069,210.680000826716
642,51,45,46,0,2.99000000953674,213.670000836253
642,51,46,47,0,5.34999990463257,219.020000740886
642,51,47,48,0,1.46000003814697,220.480000779033
642,51,48,49,0,2.26999998092651,222.750000759959
642,51,49,50,0,10.8800001144409,233.6300008744
642,51,50,51,1,12.0200004577637,245.650001332164
643,61,0,1,0,0,0
643,61,1,2,0,0.409999996423721,0.409999996423721
643,61,2,3,0,0.209999993443489,0.61999998986721
643,61,3,4,0,0,0.61999998986721
643,61,4,5,0,0.140000000596046,0.759999990463257
643,61,5,6,0,0.540000021457672,1.30000001192093
643,61,6,7,0,0.129999995231628,1.43000000715256
643,61,7,8,0,0.300000011920929,1.73000001907349
643,61,8,9,0,0.300000011920929,2.03000003099442
643,61,9,10,0,4.34999990463257,6.37999993562698
643,61,10,11,0,6.8600001335144,13.2400000691414
643,61,11,12,0,0.100000001490116,13.3400000706315
643,61,12,13,0,1.44000005722046,14.780000127852
643,61,13,14,0,2.25999999046326,17.0400001183152
643,61,14,15,0,1.12999999523163,18.1700001135468
643,61,15,16,0,7.42000007629395,25.5900001898408
643,61,16,17,0,13.3400001525879,38.9300003424287
643,61,17,18,0,16.9899997711182,55.9200001135468
643,61,18,19,0,22.4599990844727,78.3799991980195
643,61,19,20,0,1.77999997138977,80.1599991694093
643,61,20,21,0,0.0399999991059303,80.1999991685152
643,61,21,22,0,0.839999973773956,81.0399991422892
643,61,22,23,0,2.99000000953674,84.0299991518259
643,61,23,24,0,8.3100004196167,92.3399995714426
643,61,24,25,0,0.0399999991059303,92.3799995705485
643,61,25,26,0,0.119999997317791,92.4999995678663
643,61,26,27,0,3.47000002861023,95.9699995964766
643,61,27,28,0,1,96.9699995964766
643,61,28,29,0,1.00999999046326,97.9799995869398
643,61,29,30,0,10.4499998092651,108.429999396205
643,61,30,31,0,0.819999992847443,109.249999389052
643,61,31,32,0,2.71000003814697,111.959999427199
643,61,32,33,0,4.98999977111816,116.949999198318
643,61,33,34,0,1.25999999046326,118.209999188781
643,61,34,35,0,2.96000003814697,121.169999226928
643,61,35,36,0,7.17000007629395,128.339999303222
643,61,36,37,0,3.4300000667572,131.769999369979
643,61,37,38,0,3.16000008583069,134.92999945581
643,61,38,39,0,10.539999961853,145.469999417663
643,61,39,40,0,0.910000026226044,146.379999443889
643,61,40,41,0,8.61999988555908,154.999999329448
643,61,41,42,0,14.8900003433228,169.889999672771
643,61,42,43,0,22.7000007629395,192.59000043571
643,61,43,44,0,15.6800003051758,208.270000740886
643,61,44,45,0,2.41000008583069,210.680000826716
643,61,45,46,0,2.99000000953674,213.670000836253
643,61,46,47,0,5.34999990463257,219.020000740886
643,61,47,48,0,1.46000003814697,220.480000779033
643,61,48,49,0,2.26999998092651,222.750000759959
643,61,49,50,0,10.8800001144409,233.6300008744
643,61,50,51,0,12.0200004577637,245.650001332164
643,61,51,52,0,0.389999985694885,246.040001317859
643,61,52,53,0,10,256.040001317859
643,61,53,54,0,5.01000022888184,261.050001546741
643,61,54,55,0,20.7999992370605,281.850000783801
643,61,55,56,0,13.2700004577637,295.120001241565
643,61,56,57,0,0.0700000002980232,295.190001241863
643,61,57,58,0,0,295.190001241863
643,61,58,59,0,0.00999999977648258,295.200001241639
643,61,59,60,0,11.9099998474121,307.110001089051
643,61,60,61,1,2.58999991416931,309.700001003221
644,77,0,1,0,0,0
644,77,1,2,0,0.409999996423721,0.409999996423721
644,77,2,3,0,0.209999993443489,0.61999998986721
644,77,3,4,0,0,0.61999998986721
644,77,4,5,0,0.140000000596046,0.759999990463257
644,77,5,6,0,0.540000021457672,1.30000001192093
644,77,6,7,0,0.129999995231628,1.43000000715256
644,77,7,8,0,0.300000011920929,1.73000001907349
644,77,8,9,0,0.300000011920929,2.03000003099442
644,77,9,10,0,4.34999990463257,6.37999993562698
644,77,10,11,0,6.8600001335144,13.2400000691414
644,77,11,12,0,0.100000001490116,13.3400000706315
644,77,12,13,0,1.44000005722046,14.780000127852
644,77,13,14,0,2.25999999046326,17.0400001183152
644,77,14,15,0,1.12999999523163,18.1700001135468
644,77,15,16,0,7.42000007629395,25.5900001898408
644,77,16,17,0,13.3400001525879,38.9300003424287
644,77,17,18,0,16.9899997711182,55.9200001135468
644,77,18,19,0,22.4599990844727,78.3799991980195
644,77,19,20,0,1.77999997138977,80.1599991694093
644,77,20,21,0,0.0399999991059303,80.1999991685152
644,77,21,22,0,0.839999973773956,81.0399991422892
644,77,22,23,0,2.99000000953674,84.0299991518259
644,77,23,24,0,8.3100004196167,92.3399995714426
644,77,24,25,0,0.0399999991059303,92.3799995705485
644,77,25,26,0,0.119999997317791,92.4999995678663
644,77,26,27,0,3.47000002861023,95.9699995964766
644,77,27,28,0,1,96.9699995964766
644,77,28,29,0,1.00999999046326,97.9799995869398
644,77,29,30,0,10.4499998092651,108.429999396205
644,77,30,31,0,0.819999992847443,109.249999389052
644,77,31,32,0,2.71000003814697,111.959999427199
644,77,32,33,0,4.98999977111816,116.949999198318
644,77,33,34,0,1.25999999046326,118.209999188781
644,77,34,35,0,2.96000003814697,121.169999226928
644,77,35,36,0,7.17000007629395,128.339999303222
644,77,36,37,0,3.4300000667572,131.769999369979
644,77,37,38,0,3.16000008583069,134.92999945581
644,77,38,39,0,10.539999961853,145.469999417663
644,77,39,40,0,0.910000026226044,146.379999443889
644,77,40,41,0,8.61999988555908,154.999999329448
644,77,41,42,0,14.8900003433228,169.889999672771
644,77,42,43,0,22.7000007629395,192.59000043571
644,77,43,44,0,15.6800003051758,208.270000740886
