"id","time","t_start","t_stop","status","prec","prec_cuml","srf","srf_2"
1,70,0,1,0,9.1899995803833,9.1899995803833,20966790,20.96679
1,70,1,2,0,1.51999998092651,10.7099995613098,22262484,22.262484
1,70,2,3,0,13.3699998855591,24.0799994468689,18503444,18.503444
1,70,3,4,0,10.5299997329712,34.6099991798401,20090284,20.090284
1,70,4,5,0,8.02000045776367,42.6299996376038,19820528,19.820528
1,70,5,6,0,14.2299995422363,56.8599991798401,17722518,17.722518
1,70,6,7,0,17.5900001525879,74.449999332428,19881196,19.881196
1,70,7,8,0,5.65999984741211,80.1099991798401,18747990,18.74799
1,70,8,9,0,9.4399995803833,89.5499987602234,20746456,20.746456
1,70,9,10,0,0.389999985694885,89.9399987459183,18891608,18.891608
1,70,10,11,0,8.69999980926514,98.6399985551834,21645352,21.645352
1,70,11,12,0,18.6900005340576,117.329999089241,18140786,18.140786
1,70,12,13,0,6.67999982833862,124.00999891758,20876890,20.87689
1,70,13,14,0,4.11999988555908,128.129998803139,21220026,21.220026
1,70,14,15,0,1.62000000476837,129.749998807907,22262032,22.262032
1,70,15,16,0,3.11999988555908,132.869998693466,22961252,22.961252
1,70,16,17,0,0.730000019073486,133.59999871254,23611778,23.611778
1,70,17,18,0,8.07999992370605,141.679998636246,21743206,21.743206
1,70,18,19,0,21.5300006866455,163.209999322891,14310163,14.310163
1,70,19,20,0,0.550000011920929,163.759999334812,11967132,11.967132
1,70,20,21,0,3.66000008583069,167.419999420643,22452174,22.452174
1,70,21,22,0,11.3699998855591,178.789999306202,21584376,21.584376
1,70,22,23,0,14.539999961853,193.329999268055,21842218,21.842218
1,70,23,24,0,3.95000004768372,197.279999315739,22347348,22.347348
1,70,24,25,0,8.18000030517578,205.459999620914,23550646,23.550646
1,70,25,26,0,0.370000004768372,205.829999625683,26131580,26.13158
1,70,26,27,0,0.280000001192093,206.109999626875,24140638,24.140638
1,70,27,28,0,3.11999988555908,209.229999512434,23628194,23.628194
1,70,28,29,0,14.7700004577637,223.999999970198,19454848,19.454848
1,70,29,30,0,8.63000011444092,232.630000084639,18983254,18.983254
1,70,30,31,0,2.07999992370605,234.710000008345,20099024,20.099024
1,70,31,32,0,8.22000026702881,242.930000275373,20517092,20.517092
1,70,32,33,0,8.65999984741211,251.590000122786,18940980,18.94098
1,70,33,34,0,2.90000009536743,254.490000218153,22016672,22.016672
1,70,34,35,0,12.1999998092651,266.690000027418,23052784,23.052784
1,70,35,36,0,4.21000003814697,270.900000065565,22133892,22.133892
1,70,36,37,0,10.6300001144409,281.530000180006,21673494,21.673494
1,70,37,38,0,4.01999998092651,285.550000160933,23793914,23.793914
1,70,38,39,0,0.629999995231628,286.180000156164,24105386,24.105386
1,70,39,40,0,2.14000010490417,288.320000261068,21046328,21.046328
1,70,40,41,0,8.67000007629395,296.990000337362,18138464,18.138464
1,70,41,42,0,12.4399995803833,309.429999917746,14818222,14.818222
1,70,42,43,0,18.75,328.179999917746,16555647,16.555647
1,70,43,44,0,1.75999999046326,329.939999908209,23525098,23.525098
1,70,44,45,0,2.0699999332428,332.009999841452,23871844,23.871844
1,70,45,46,0,13.5,345.509999841452,21544720,21.54472
1,70,46,47,0,13.8599996566772,359.369999498129,20378704,20.378704
1,70,47,48,0,10.4399995803833,369.809999078512,17416406,17.416406
1,70,48,49,0,18.9899997711182,388.79999884963,17757314,17.757314
1,70,49,50,0,7.03000020980835,395.829999059439,21736220,21.73622
1,70,50,51,0,2.17000007629395,397.999999135733,21611042,21.611042
1,70,51,52,0,11.2600002288818,409.259999364614,22766362,22.766362
1,70,52,53,0,19.5,428.759999364614,19827030,19.82703
1,70,53,54,0,8.73999977111816,437.499999135733,13565227,13.565227
1,70,54,55,0,9.19999980926514,446.699998944998,17924198,17.924198
1,70,55,56,0,0.389999985694885,447.089998930693,21501358,21.501358
1,70,56,57,0,12.9300003051758,460.019999235868,22361964,22.361964
1,70,57,58,0,8.80000019073486,468.819999426603,20567832,20.567832
1,70,58,59,0,15.2200002670288,484.039999693632,13661826,13.661826
1,70,59,60,0,16.0900001525879,500.12999984622,14888379,14.888379
1,70,60,61,0,22.7399997711182,522.869999617338,11472227,11.472227
1,70,61,62,0,27.5200004577637,550.390000075102,15882632,15.882632
1,70,62,63,0,9.36999988555908,559.759999960661,17376456,17.376456
1,70,63,64,0,8.90999984741211,568.669999808073,16986304,16.986304
1,70,64,65,0,28.4500007629395,597.120000571012,14105423,14.105423
1,70,65,66,0,12.4700002670288,609.590000838041,10482447,10.482447
1,70,66,67,0,13.6099996566772,623.200000494719,16632386,16.632386
1,70,67,68,0,0.270000010728836,623.470000505447,21462196,21.462196
1,70,68,69,0,13.9099998474121,637.380000352859,20869276,20.869276
1,70,69,70,1,15.2799997329712,652.660000085831,17435962,17.435962
2,50,0,1,0,11.539999961853,11.539999961853,20527430,20.52743
2,50,1,2,0,1.33000004291534,12.8700000047684,22043312,22.043312
2,50,2,3,0,9.14999961853027,22.0199996232986,18328276,18.328276
2,50,3,4,0,5.98000001907349,27.9999996423721,21487598,21.487598
2,50,4,5,0,3.51999998092651,31.5199996232986,20788352,20.788352
2,50,5,6,0,19.2999992370605,50.8199988603592,15763975,15.763975
2,50,6,7,0,14.3199996948242,65.1399985551834,20773484,20.773484
2,50,7,8,0,4.1100001335144,69.2499986886978,18848944,18.848944
2,50,8,9,0,12.3000001907349,81.5499988794327,19730436,19.730436
2,50,9,10,0,0.0700000002980232,81.6199988797307,15676448,15.676448
2,50,10,11,0,2.41000008583069,84.0299989655614,22201122,22.201122
2,50,11,12,0,12.7299995422363,96.7599985077977,17920172,17.920172
2,50,12,13,0,6.84000015258789,103.599998660386,20968980,20.96898
2,50,13,14,0,1.75999999046326,105.359998650849,20673954,20.673954
2,50,14,15,0,2.3199999332428,107.679998584092,22468706,22.468706
2,50,15,16,0,0.550000011920929,108.229998596013,23186502,23.186502
2,50,16,17,0,0.150000005960464,108.379998601973,23610578,23.610578
2,50,17,18,0,1.39999997615814,109.779998578131,21219862,21.219862
2,50,18,19,0,10.8500003814697,120.629998959601,14872529,14.872529
2,50,19,20,0,0.759999990463257,121.389998950064,12675126,12.675126
2,50,20,21,0,1.33000004291534,122.71999899298,21958442,21.958442
2,50,21,22,0,4.19999980926514,126.919998802245,21565218,21.565218
2,50,22,23,0,8.89000034332275,135.809999145567,20770520,20.77052
2,50,23,24,0,2.09999990463257,137.9099990502,21852568,21.852568
2,50,24,25,0,0.629999995231628,138.539999045432,23535776,23.535776
2,50,25,26,0,0,138.539999045432,25895540,25.89554
2,50,26,27,0,0.0900000035762787,138.629999049008,23635242,23.635242
2,50,27,28,0,0.46000000834465,139.089999057353,23174120,23.17412
2,50,28,29,0,9.89999961853027,148.989998675883,19604124,19.604124
2,50,29,30,0,9,157.989998675883,16785292,16.785292
2,50,30,31,0,7.42999982833862,165.419998504221,18215810,18.21581
2,50,31,32,0,7.15000009536743,172.569998599589,20634356,20.634356
2,50,32,33,0,0.430000007152557,172.999998606741,21319042,21.319042
2,50,33,34,0,0.280000001192093,173.279998607934,21976784,21.976784
2,50,34,35,0,4,177.279998607934,23262106,23.262106
2,50,35,36,0,0.800000011920929,178.079998619854,21677312,21.677312
2,50,36,37,0,2.95000004768372,181.029998667538,21898942,21.898942
2,50,37,38,0,0.540000021457672,181.569998688996,24492814,24.492814
2,50,38,39,0,0.159999996423721,181.72999868542,24624800,24.6248
2,50,39,40,0,0.800000011920929,182.52999869734,22560522,22.560522
2,50,40,41,0,14.5299997329712,197.059998430312,15470833,15.470833
2,50,41,42,0,29.7999992370605,226.859997667372,13977212,13.977212
2,50,42,43,0,19.2299995422363,246.089997209609,15809667,15.809667
2,50,43,44,0,0.150000005960464,246.239997215569,23122828,23.122828
2,50,44,45,0,0.829999983310699,247.06999719888,23318108,23.318108
2,50,45,46,0,0.649999976158142,247.719997175038,21387594,21.387594
2,50,46,47,0,9.76000022888184,257.47999740392,19665502,19.665502
2,50,47,48,0,11.7600002288818,269.239997632802,17231898,17.231898
2,50,48,49,0,23.9899997711182,293.22999740392,17539556,17.539556
2,50,49,50,1,9.42000007629395,302.649997480214,19480702,19.480702
3,83,0,1,0,8.22999954223633,8.22999954223633,20998090,20.99809
3,83,1,2,0,0.680000007152557,8.90999954938889,22839778,22.839778
3,83,2,3,0,7.19999980926514,16.109999358654,19080342,19.080342
3,83,3,4,0,8.6899995803833,24.7999989390373,21895366,21.895366
3,83,4,5,0,2.6800000667572,27.4799990057945,21134566,21.134566
3,83,5,6,0,14.6499996185303,42.1299986243248,16206195,16.206195
3,83,6,7,0,13.6000003814697,55.7299990057945,20353488,20.353488
3,83,7,8,0,3.04999995231628,58.7799989581108,18603998,18.603998
3,83,8,9,0,7.73999977111816,66.519998729229,20722110,20.72211
3,83,9,10,0,0.0500000007450581,66.569998729974,17217624,17.217624
3,83,10,11,0,2.14000010490417,68.7099988348782,22944660,22.94466
3,83,11,12,0,13.4700002670288,82.179999101907,18379856,18.379856
3,83,12,13,0,8.8100004196167,90.9899995215237,21137314,21.137314
3,83,13,14,0,1.24000000953674,92.2299995310605,20936118,20.936118
3,83,14,15,0,1.52999997138977,93.7599995024502,23631288,23.631288
3,83,15,16,0,0.579999983310699,94.3399994857609,24066370,24.06637
3,83,16,17,0,0.170000001788139,94.5099994875491,24760824,24.760824
3,83,17,18,0,2.69000005722046,97.1999995447695,22237380,22.23738
3,83,18,19,0,10.2399997711182,107.439999315888,15433663,15.433663
3,83,19,20,0,0.970000028610229,108.409999344498,12694144,12.694144
3,83,20,21,0,1.32000005245209,109.72999939695,23058450,23.05845
3,83,21,22,0,3.77999997138977,113.50999936834,22209326,22.209326
3,83,22,23,0,7.01000022888184,120.519999597222,21256570,21.25657
3,83,23,24,0,0.889999985694885,121.409999582916,22061174,22.061174
3,83,24,25,0,0.479999989271164,121.889999572188,23722198,23.722198
3,83,25,26,0,0,121.889999572188,26223832,26.223832
3,83,26,27,0,0.0199999995529652,121.909999571741,24092664,24.092664
3,83,27,28,0,1.25999999046326,123.169999562204,23727262,23.727262
3,83,28,29,0,11.9200000762939,135.089999638498,19390062,19.390062
3,83,29,30,0,7.30000019073486,142.389999829233,17534394,17.534394
3,83,30,31,0,2.65000009536743,145.0399999246,19186602,19.186602
3,83,31,32,0,4.82000017166138,149.860000096262,20573044,20.573044
3,83,32,33,0,1.5,151.360000096262,20388898,20.388898
3,83,33,34,0,0.170000001788139,151.53000009805,22413044,22.413044
3,83,34,35,0,3.20000004768372,154.730000145733,23860840,23.86084
3,83,35,36,0,1.02999997138977,155.760000117123,22018394,22.018394
3,83,36,37,0,4.53000020980835,160.290000326931,22094136,22.094136
3,83,37,38,0,1.6599999666214,161.950000293553,24732908,24.732908
3,83,38,39,0,0.140000000596046,162.090000294149,24608460,24.60846
3,83,39,40,0,1.07000005245209,163.160000346601,21852648,21.852648
3,83,40,41,0,9.64000034332275,172.800000689924,17140964,17.140964
3,83,41,42,0,14.4399995803833,187.240000270307,13762412,13.762412
3,83,42,43,0,17.2299995422363,204.469999812543,15634349,15.634349
3,83,43,44,0,0.259999990463257,204.729999803007,23695620,23.69562
3,83,44,45,0,0.490000009536743,205.219999812543,23918722,23.918722
3,83,45,46,0,3.72000002861023,208.939999841154,21658462,21.658462
3,83,46,47,0,9.02000045776367,217.960000298917,20656188,20.656188
3,83,47,48,0,9.01000022888184,226.970000527799,16966014,16.966014
3,83,48,49,0,21.2000007629395,248.170001290739,17982128,17.982128
3,83,49,50,0,7.48000001907349,255.650001309812,20577674,20.577674
3,83,50,51,0,0.860000014305115,256.510001324117,21346824,21.346824
3,83,51,52,0,3.63000011444092,260.140001438558,22377256,22.377256
3,83,52,53,0,11.5100002288818,271.65000166744,18910466,18.910466
3,83,53,54,0,16.0400009155273,287.690002582967,13737617,13.737617
3,83,54,55,0,4.03999996185303,291.73000254482,16045607,16.045607
3,83,55,56,0,0.889999985694885,292.620002530515,20576206,20.576206
3,83,56,57,0,11.3299999237061,303.950002454221,21440540,21.44054
3,83,57,58,0,20.0699996948242,324.020002149045,19698604,19.698604
3,83,58,59,0,12.5100002288818,336.530002377927,13030036,13.030036
3,83,59,60,0,14.8800001144409,351.410002492368,14305170,14.30517
3,83,60,61,0,23.2099990844727,374.620001576841,10770911,10.770911
3,83,61,62,0,19.1800003051758,393.800001882017,16769884,16.769884
3,83,62,63,0,10.7700004577637,404.57000233978,17005824,17.005824
3,83,63,64,0,6.55000019073486,411.120002530515,17564694,17.564694
3,83,64,65,0,19.4099998474121,430.530002377927,14928589,14.928589
3,83,65,66,0,13.4099998474121,443.940002225339,9196016,9.196016
3,83,66,67,0,17.4400005340576,461.380002759397,15149554,15.149554
3,83,67,68,0,0.119999997317791,461.500002756715,20633576,20.633576
3,83,68,69,0,8.75,470.250002756715,20231184,20.231184
3,83,69,70,0,16.8299999237061,487.080002680421,16842512,16.842512
3,83,70,71,0,10.1000003814697,497.180003061891,17661116,17.661116
3,83,71,72,0,10.6400003433228,507.820003405213,13542701,13.542701
3,83,72,73,0,8.21000003814697,516.03000344336,16430695,16.430695
3,83,73,74,0,0.839999973773956,516.870003417134,16667657,16.667657
3,83,74,75,0,1.24000000953674,518.110003426671,18811024,18.811024
3,83,75,76,0,3.20000004768372,521.310003474355,15764291,15.764291
3,83,76,77,0,4.3899998664856,525.70000334084,15822848,15.822848
3,83,77,78,0,4.84999990463257,530.550003245473,13416553,13.416553
3,83,78,79,0,7.19000005722046,537.740003302693,16917678,16.917678
3,83,79,80,0,4.73000001907349,542.470003321767,15283331,15.283331
3,83,80,81,0,10.5,552.970003321767,15123900,15.1239
3,83,81,82,0,14.75,567.720003321767,9079352,9.079352
3,83,82,83,1,11.7399997711182,579.460003092885,10125812,10.125812
4,70,0,1,0,9.1899995803833,9.1899995803833,20966790,20.96679
4,70,1,2,0,1.51999998092651,10.7099995613098,22262484,22.262484
4,70,2,3,0,13.3699998855591,24.0799994468689,18503444,18.503444
4,70,3,4,0,10.5299997329712,34.6099991798401,20090284,20.090284
4,70,4,5,0,8.02000045776367,42.6299996376038,19820528,19.820528
4,70,5,6,0,14.2299995422363,56.8599991798401,17722518,17.722518
4,70,6,7,0,17.5900001525879,74.449999332428,19881196,19.881196
4,70,7,8,0,5.65999984741211,80.1099991798401,18747990,18.74799
4,70,8,9,0,9.4399995803833,89.5499987602234,20746456,20.746456
4,70,9,10,0,0.389999985694885,89.9399987459183,18891608,18.891608
4,70,10,11,0,8.69999980926514,98.6399985551834,21645352,21.645352
4,70,11,12,0,18.6900005340576,117.329999089241,18140786,18.140786
4,70,12,13,0,6.67999982833862,124.00999891758,20876890,20.87689
4,70,13,14,0,4.11999988555908,128.129998803139,21220026,21.220026
4,70,14,15,0,1.62000000476837,129.749998807907,22262032,22.262032
4,70,15,16,0,3.11999988555908,132.869998693466,22961252,22.961252
4,70,16,17,0,0.730000019073486,133.59999871254,23611778,23.611778
4,70,17,18,0,8.07999992370605,141.679998636246,21743206,21.743206
4,70,18,19,0,21.5300006866455,163.209999322891,14310163,14.310163
4,70,19,20,0,0.550000011920929,163.759999334812,11967132,11.967132
4,70,20,21,0,3.66000008583069,167.419999420643,22452174,22.452174
4,70,21,22,0,11.3699998855591,178.789999306202,21584376,21.584376
4,70,22,23,0,14.539999961853,193.329999268055,21842218,21.842218
4,70,23,24,0,3.95000004768372,197.279999315739,22347348,22.347348
4,70,24,25,0,8.18000030517578,205.459999620914,23550646,23.550646
4,70,25,26,0,0.370000004768372,205.829999625683,26131580,26.13158
4,70,26,27,0,0.280000001192093,206.109999626875,24140638,24.140638
4,70,27,28,0,3.11999988555908,209.229999512434,23628194,23.628194
4,70,28,29,0,14.7700004577637,223.999999970198,19454848,19.454848
4,70,29,30,0,8.63000011444092,232.630000084639,18983254,18.983254
4,70,30,31,0,2.07999992370605,234.710000008345,20099024,20.099024
4,70,31,32,0,8.22000026702881,242.930000275373,20517092,20.517092
4,70,32,33,0,8.65999984741211,251.590000122786,18940980,18.94098
4,70,33,34,0,2.90000009536743,254.490000218153,22016672,22.016672
4,70,34,35,0,12.1999998092651,266.690000027418,23052784,23.052784
4,70,35,36,0,4.21000003814697,270.900000065565,22133892,22.133892
4,70,36,37,0,10.6300001144409,281.530000180006,21673494,21.673494
4,70,37,38,0,4.01999998092651,285.550000160933,23793914,23.793914
4,70,38,39,0,0.629999995231628,286.180000156164,24105386,24.105386
4,70,39,40,0,2.14000010490417,288.320000261068,21046328,21.046328
4,70,40,41,0,8.67000007629395,296.990000337362,18138464,18.138464
4,70,41,42,0,12.4399995803833,309.429999917746,14818222,14.818222
4,70,42,43,0,18.75,328.179999917746,16555647,16.555647
4,70,43,44,0,1.75999999046326,329.939999908209,23525098,23.525098
4,70,44,45,0,2.0699999332428,332.009999841452,23871844,23.871844
4,70,45,46,0,13.5,345.509999841452,21544720,21.54472
4,70,46,47,0,13.8599996566772,359.369999498129,20378704,20.378704
4,70,47,48,0,10.4399995803833,369.809999078512,17416406,17.416406
4,70,48,49,0,18.9899997711182,388.79999884963,17757314,17.757314
4,70,49,50,0,7.03000020980835,395.829999059439,21736220,21.73622
4,70,50,51,0,2.17000007629395,397.999999135733,21611042,21.611042
4,70,51,52,0,11.2600002288818,409.259999364614,22766362,22.766362
4,70,52,53,0,19.5,428.759999364614,19827030,19.82703
4,70,53,54,0,8.73999977111816,437.499999135733,13565227,13.565227
4,70,54,55,0,9.19999980926514,446.699998944998,17924198,17.924198
4,70,55,56,0,0.389999985694885,447.089998930693,21501358,21.501358
4,70,56,57,0,12.9300003051758,460.019999235868,22361964,22.361964
4,70,57,58,0,8.80000019073486,468.819999426603,20567832,20.567832
4,70,58,59,0,15.2200002670288,484.039999693632,13661826,13.661826
4,70,59,60,0,16.0900001525879,500.12999984622,14888379,14.888379
4,70,60,61,0,22.7399997711182,522.869999617338,11472227,11.472227
4,70,61,62,0,27.5200004577637,550.390000075102,15882632,15.882632
4,70,62,63,0,9.36999988555908,559.759999960661,17376456,17.376456
4,70,63,64,0,8.90999984741211,568.669999808073,16986304,16.986304
4,70,64,65,0,28.4500007629395,597.120000571012,14105423,14.105423
4,70,65,66,0,12.4700002670288,609.590000838041,10482447,10.482447
4,70,66,67,0,13.6099996566772,623.200000494719,16632386,16.632386
4,70,67,68,0,0.270000010728836,623.470000505447,21462196,21.462196
4,70,68,69,0,13.9099998474121,637.380000352859,20869276,20.869276
4,70,69,70,1,15.2799997329712,652.660000085831,17435962,17.435962
5,50,0,1,0,11.539999961853,11.539999961853,20038714,20.038714
5,50,1,2,0,1.33000004291534,12.8700000047684,21588376,21.588376
5,50,2,3,0,9.14999961853027,22.0199996232986,17802662,17.802662
5,50,3,4,0,5.98000001907349,27.9999996423721,21028804,21.028804
5,50,4,5,0,3.51999998092651,31.5199996232986,20318806,20.318806
5,50,5,6,0,19.2999992370605,50.8199988603592,15202140,15.20214
5,50,6,7,0,14.3199996948242,65.1399985551834,20315666,20.315666
5,50,7,8,0,4.1100001335144,69.2499986886978,18355742,18.355742
5,50,8,9,0,12.3000001907349,81.5499988794327,19258962,19.258962
5,50,9,10,0,0.0700000002980232,81.6199988797307,15131490,15.13149
5,50,10,11,0,2.41000008583069,84.0299989655614,21790640,21.79064
5,50,11,12,0,12.7299995422363,96.7599985077977,17427636,17.427636
5,50,12,13,0,6.84000015258789,103.599998660386,20545752,20.545752
5,50,13,14,0,1.75999999046326,105.359998650849,20248804,20.248804
5,50,14,15,0,2.3199999332428,107.679998584092,22087654,22.087654
5,50,15,16,0,0.550000011920929,108.229998596013,22823186,22.823186
5,50,16,17,0,0.150000005960464,108.379998601973,23259796,23.259796
5,50,17,18,0,1.39999997615814,109.779998578131,20829034,20.829034
5,50,18,19,0,10.8500003814697,120.629998959601,14358104,14.358104
5,50,19,20,0,0.759999990463257,121.389998950064,12124541,12.124541
5,50,20,21,0,1.33000004291534,122.71999899298,21598494,21.598494
5,50,21,22,0,4.19999980926514,126.919998802245,21205382,21.205382
5,50,22,23,0,8.89000034332275,135.809999145567,20398716,20.398716
5,50,23,24,0,2.09999990463257,137.9099990502,21510534,21.510534
5,50,24,25,0,0.629999995231628,138.539999045432,23231590,23.23159
5,50,25,26,0,0,138.539999045432,25647512,25.647512
5,50,26,27,0,0.0900000035762787,138.629999049008,23349790,23.34979
5,50,27,28,0,0.46000000834465,139.089999057353,22883404,22.883404
5,50,28,29,0,9.89999961853027,148.989998675883,19249656,19.249656
5,50,29,30,0,9,157.989998675883,16378163,16.378163
5,50,30,31,0,7.42999982833862,165.419998504221,17846158,17.846158
5,50,31,32,0,7.15000009536743,172.569998599589,20321344,20.321344
5,50,32,33,0,0.430000007152557,172.999998606741,21023802,21.023802
5,50,33,34,0,0.280000001192093,173.279998607934,21703484,21.703484
5,50,34,35,0,4,177.279998607934,23023366,23.023366
5,50,35,36,0,0.800000011920929,178.079998619854,21410018,21.410018
5,50,36,37,0,2.95000004768372,181.029998667538,21644822,21.644822
5,50,37,38,0,0.540000021457672,181.569998688996,24299560,24.29956
5,50,38,39,0,0.159999996423721,181.72999868542,24438206,24.438206
5,50,39,40,0,0.800000011920929,182.52999869734,22341146,22.341146
5,50,40,41,0,14.5299997329712,197.059998430312,15117647,15.117647
5,50,41,42,0,29.7999992370605,226.859997667372,13598007,13.598007
5,50,42,43,0,19.2299995422363,246.089997209609,15475317,15.475317
5,50,43,44,0,0.150000005960464,246.239997215569,22944220,22.94422
5,50,44,45,0,0.829999983310699,247.06999719888,23152144,23.152144
5,50,45,46,0,0.649999976158142,247.719997175038,21186828,21.186828
5,50,46,47,0,9.76000022888184,257.47999740392,19438832,19.438832
5,50,47,48,0,11.7600002288818,269.239997632802,16965024,16.965024
5,50,48,49,0,23.9899997711182,293.22999740392,17282876,17.282876
5,50,49,50,1,9.42000007629395,302.649997480214,19272466,19.272466
7,70,0,1,0,8.22999954223633,8.22999954223633,20772592,20.772592
7,70,1,2,0,0.680000007152557,8.90999954938889,22625258,22.625258
7,70,2,3,0,7.19999980926514,16.109999358654,18855744,18.855744
7,70,3,4,0,8.6899995803833,24.7999989390373,21685520,21.68552
7,70,4,5,0,2.6800000667572,27.4799990057945,20925604,20.925604
7,70,5,6,0,14.6499996185303,42.1299986243248,15987782,15.987782
7,70,6,7,0,13.6000003814697,55.7299990057945,20154994,20.154994
7,70,7,8,0,3.04999995231628,58.7799989581108,18402556,18.402556
7,70,8,9,0,7.73999977111816,66.519998729229,20533382,20.533382
7,70,9,10,0,0.0500000007450581,66.569998729974,17024302,17.024302
7,70,10,11,0,2.14000010490417,68.7099988348782,22777384,22.777384
7,70,11,12,0,13.4700002670288,82.179999101907,18199376,18.199376
7,70,12,13,0,8.8100004196167,90.9899995215237,20976524,20.976524
7,70,13,14,0,1.24000000953674,92.2299995310605,20779046,20.779046
7,70,14,15,0,1.52999997138977,93.7599995024502,23493664,23.493664
7,70,15,16,0,0.579999983310699,94.3399994857609,23934272,23.934272
7,70,16,17,0,0.170000001788139,94.5099994875491,24635916,24.635916
7,70,17,18,0,2.69000005722046,97.1999995447695,22111684,22.111684
7,70,18,19,0,10.2399997711182,107.439999315888,15286082,15.286082
7,70,19,20,0,0.970000028610229,108.409999344498,12544936,12.544936
7,70,20,21,0,1.32000005245209,109.72999939695,22953932,22.953932
7,70,21,22,0,3.77999997138977,113.50999936834,22110512,22.110512
7,70,22,23,0,7.01000022888184,120.519999597222,21158560,21.15856
7,70,23,24,0,0.889999985694885,121.409999582916,21975280,21.97528
7,70,24,25,0,0.479999989271164,121.889999572188,23647246,23.647246
7,70,25,26,0,0,121.889999572188,26168240,26.16824
7,70,26,27,0,0.0199999995529652,121.909999571741,24037804,24.037804
7,70,27,28,0,1.25999999046326,123.169999562204,23675484,23.675484
7,70,28,29,0,11.9200000762939,135.089999638498,19330460,19.33046
7,70,29,30,0,7.30000019073486,142.389999829233,17472096,17.472096
7,70,30,31,0,2.65000009536743,145.0399999246,19140370,19.14037
7,70,31,32,0,4.82000017166138,149.860000096262,20541186,20.541186
7,70,32,33,0,1.5,151.360000096262,20360824,20.360824
7,70,33,34,0,0.170000001788139,151.53000009805,22402478,22.402478
7,70,34,35,0,3.20000004768372,154.730000145733,23865548,23.865548
7,70,35,36,0,1.02999997138977,155.760000117123,22019794,22.019794
7,70,36,37,0,4.53000020980835,160.290000326931,22105488,22.105488
7,70,37,38,0,1.6599999666214,161.950000293553,24764152,24.764152
7,70,38,39,0,0.140000000596046,162.090000294149,24643720,24.64372
7,70,39,40,0,1.07000005245209,163.160000346601,21886880,21.88688
7,70,40,41,0,9.64000034332275,172.800000689924,17166582,17.166582
7,70,41,42,0,14.4399995803833,187.240000270307,13779429,13.779429
7,70,42,43,0,17.2299995422363,204.469999812543,15667621,15.667621
7,70,43,44,0,0.259999990463257,204.729999803007,23769812,23.769812
7,70,44,45,0,0.490000009536743,205.219999812543,24003438,24.003438
7,70,45,46,0,3.72000002861023,208.939999841154,21738912,21.738912
7,70,46,47,0,9.02000045776367,217.960000298917,20742410,20.74241
7,70,47,48,0,9.01000022888184,226.970000527799,17047584,17.047584
7,70,48,49,0,21.2000007629395,248.170001290739,18072138,18.072138
7,70,49,50,0,7.48000001907349,255.650001309812,20688070,20.68807
7,70,50,51,0,0.860000014305115,256.510001324117,21469862,21.469862
7,70,51,52,0,3.63000011444092,260.140001438558,22513948,22.513948
7,70,52,53,0,11.5100002288818,271.65000166744,19038214,19.038214
7,70,53,54,0,16.0400009155273,287.690002582967,13854963,13.854963
7,70,54,55,0,4.03999996185303,291.73000254482,16181563,16.181563
7,70,55,56,0,0.889999985694885,292.620002530515,20734892,20.734892
7,70,56,57,0,11.3299999237061,303.950002454221,21612236,21.612236
7,70,57,58,0,20.0699996948242,324.020002149045,19873202,19.873202
7,70,58,59,0,12.5100002288818,336.530002377927,13189096,13.189096
7,70,59,60,0,14.8800001144409,351.410002492368,14473674,14.473674
7,70,60,61,0,23.2099990844727,374.620001576841,10935368,10.935368
7,70,61,62,0,19.1800003051758,393.800001882017,16967926,16.967926
7,70,62,63,0,10.7700004577637,404.57000233978,17209278,17.209278
7,70,63,64,0,6.55000019073486,411.120002530515,17780638,17.780638
7,70,64,65,0,19.4099998474121,430.530002377927,15143968,15.143968
7,70,65,66,0,13.4099998474121,443.940002225339,9394326,9.394326
7,70,66,67,0,17.4400005340576,461.380002759397,15380610,15.38061
7,70,67,68,0,0.119999997317791,461.500002756715,20896220,20.89622
7,70,68,69,0,8.75,470.250002756715,20496766,20.496766
7,70,69,70,1,16.8299999237061,487.080002680421,17105274,17.105274
8,70,0,1,0,8.22999954223633,8.22999954223633,20959842,20.959842
8,70,1,2,0,0.680000007152557,8.90999954938889,22801708,22.801708
8,70,2,3,0,7.19999980926514,16.109999358654,19051298,19.051298
8,70,3,4,0,8.6899995803833,24.7999989390373,21865090,21.86509
8,70,4,5,0,2.6800000667572,27.4799990057945,21108242,21.108242
8,70,5,6,0,14.6499996185303,42.1299986243248,16194890,16.19489
8,70,6,7,0,13.6000003814697,55.7299990057945,20339022,20.339022
8,70,7,8,0,3.04999995231628,58.7799989581108,18594916,18.594916
8,70,8,9,0,7.73999977111816,66.519998729229,20713534,20.713534
8,70,9,10,0,0.0500000007450581,66.569998729974,17221278,17.221278
8,70,10,11,0,2.14000010490417,68.7099988348782,22942862,22.942862
8,70,11,12,0,13.4700002670288,82.179999101907,18388248,18.388248
8,70,12,13,0,8.8100004196167,90.9899995215237,21148858,21.148858
8,70,13,14,0,1.24000000953674,92.2299995310605,20951530,20.95153
8,70,14,15,0,1.52999997138977,93.7599995024502,23649944,23.649944
8,70,15,16,0,0.579999983310699,94.3399994857609,24087244,24.087244
8,70,16,17,0,0.170000001788139,94.5099994875491,24784266,24.784266
